PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,BLDG_INTERACTION_ID,ENERGY_USE,ENERGY_INFLUENCE,ELEC_C_AVOIDED,ELEC_AVOIDED,FUEL_C_AVOIDED,FUEL_AVOIDED,BINTA_CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN
1852379,4,17,3,31,20204,1,1,1,4,COOLING,CLIMATE,10.11293521,9.104931078,,,942082294290487,352769516489998,942082263290487,942082257290487,942082281290487,
1856986,1,17,3,31,23407,1,1,3,1,COOLING,CLIMATE,4.945294041,4.452373169,,,785693279290487,352769519489998,785693238290487,785693233290487,785693259290487,
1857032,1,17,3,31,23469,1,1,1,4,HEATING,WINDBREAK,15.88053641,14.29764816,343.0413615,1672034.867,785694234290487,352769522489998,785694214290487,785694207290487,785694229290487,
1852329,4,17,3,31,20200,1,2,1,2,HEATING,CLIMATE,3.133326151,2.821012698,68.63821593,334552.9232,491758669126144,352769746489998,491758652126144,491758651126144,491758664126144,
1852509,4,17,3,31,20090,1,1,1,1,COOLING,SHADING,53.59375129,48.25180835,,,491759238126144,352769763489998,491759223126144,491759222126144,491759235126144,
1852370,5,17,3,31,20112,1,1,8,1,HEATING,SHADING,-4.912964353,-4.423265934,-107.9160864,-525999.1343,491759352126144,352769766489998,491759306126144,491759305126144,491759328126144,
1852370,5,17,3,31,20112,1,1,9,1,HEATING,CLIMATE,0.304490257,0.274140272,6.717640284,32742.78277,491759354126144,352769766489998,491759306126144,491759305126144,491759329126144,
1852370,5,17,3,31,20112,1,1,9,2,HEATING,WINDBREAK,8.686140491,7.820351741,187.6699574,914731.4216,491759355126144,352769766489998,491759306126144,491759305126144,491759329126144,
1796301,4,17,3,97,20087,1,1,5,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491759443126144,352769767489998,491759370126144,491759369126144,491759387126144,
1796301,4,17,3,97,20087,1,1,7,1,HEATING,CLIMATE,1.692145732,1.523481555,37.44735199,182523.9905,491759445126144,352769767489998,491759370126144,491759369126144,491759389126144,
1854651,1,17,3,31,23232,1,2,1,2,COOLING,CLIMATE,4.95134785,4.457823566,,,489743141126144,352769800489998,478150005489998,478150004489998,488917949126144,
1857695,1,17,3,31,21833,1,2,8,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743147126144,352769802489998,478150536489998,478150535489998,488917957126144,
1857748,1,17,3,31,22022,1,1,1,4,HEATING,SHADING,-13.393112,-12.05815712,-294.1874046,-1433913.38,489743172126144,352769818489998,478151011489998,478151009489998,488917977126144,
1856790,1,17,3,31,23171,1,2,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743177126144,352769825489998,478151202489998,478151201489998,488917982126144,
1852998,4,17,3,43,20016,1,1,1,1,HEATING,CLIMATE,6.871834771,6.186886463,152.3051646,742358.136,489743195126144,352769835489998,478151558489998,478151556489998,488918006126144,
1852998,4,17,3,43,20016,1,1,2,3,COOLING,SHADING,1.568073638,1.411776314,,,489743200126144,352769835489998,478151558489998,478151556489998,488918007126144,
1853029,4,17,3,43,20061,1,1,3,2,COOLING,SHADING,30.1442469,27.13962709,,,942084229290487,352769571489998,942084184290487,942084179290487,942084205290487,
1853029,4,17,3,43,20061,1,1,6,1,HEATING,CLIMATE,0.304490257,0.274140272,6.717640284,32742.78277,942084234290487,352769571489998,942084184290487,942084179290487,942084208290487,
1796131,4,17,3,93,20008,1,1,2,3,COOLING,SHADING,10.95503514,9.863094914,,,942083015290487,352769574489998,942082970290487,942082966290487,942082986290487,
1796131,4,17,3,93,20008,1,1,6,1,HEATING,SHADING,-0.556059065,-0.500634025,-12.21415704,-59533.62693,942083020290487,352769574489998,942082970290487,942082966290487,942082990290487,
1796131,4,17,3,93,20008,1,1,6,2,HEATING,SHADING,-0.283945077,-0.255642927,-6.237016859,-30400.15236,942083021290487,352769574489998,942082970290487,942082966290487,942082990290487,
1916052,4,18,4,89,20075,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942083665290487,352769578489998,942083648290487,942083645290487,942083661290487,
1857977,1,17,3,31,22301,1,1,2,1,HEATING,SHADING,-0.006470103,-0.005825197,-0.142119521,-692.7117879,785695247290487,352769606489998,785695212290487,785695205290487,785695231290487,
1857977,1,17,3,31,22301,1,1,3,3,COOLING,SHADING,0.554911913,0.499601215,,,785695252290487,352769606489998,785695212290487,785695205290487,785695232290487,
1852335,4,17,3,31,20130,1,2,1,1,COOLING,SHADING,28.90196013,26.02116492,,,785697735290487,352769609489998,785697715290487,785697709290487,785697730290487,
1856929,1,17,3,31,23329,1,1,1,3,COOLING,CLIMATE,1.735868175,1.562845975,,,785698817290487,352769611489998,785698791290487,785698785290487,785698807290487,
1854669,1,17,3,31,23592,1,1,1,1,COOLING,CLIMATE,5.030047367,4.52867873,,,785693677290487,352769614489998,785693645290487,785693638290487,785693663290487,
1854669,1,17,3,31,23592,1,1,4,3,COOLING,SHADING,0.755396219,0.680102301,,,785693691290487,352769614489998,785693645290487,785693638290487,785693666290487,
1837455,4,17,3,197,20165,1,1,3,2,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,785695457290487,352769621489998,785695426290487,785695423290487,785695440290487,
1857132,1,17,3,31,23612,1,1,3,1,COOLING,SHADING,53.59375129,48.25180835,,,707805282126144,352769670489998,707805244126144,707805238126144,707805263126144,
1857771,1,17,3,31,22053,1,1,3,4,COOLING,CLIMATE,9.826891216,8.84739844,,,707806192126144,352769673489998,707806159126144,707806153126144,707806179126144,
1837523,4,17,3,197,20124,1,2,2,1,HEATING,CLIMATE,11.87798326,10.69404843,263.1169574,1282471.376,707806566126144,352769714489998,707806501126144,707806494126144,707806520126144,
1837523,4,17,3,197,20124,1,2,8,2,HEATING,SHADING,-6.470102417,-5.825196675,-142.1195191,-692711.7776,707806573126144,352769714489998,707806501126144,707806494126144,707806526126144,
1837523,4,17,3,197,20124,1,2,6,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,707806570126144,352769714489998,707806501126144,707806494126144,707806524126144,
1854642,1,17,3,31,23241,1,1,1,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491757912126144,352769721489998,491757893126144,491757891126144,491757908126144,
1856834,1,17,3,31,23262,1,1,2,1,HEATING,CLIMATE,2.034035938,1.831293945,44.70775844,217912.2967,491758120126144,352769727489998,491758094126144,491758092126144,491758109126144,
1856834,1,17,3,31,23262,1,1,4,2,HEATING,CLIMATE,0.710409217,0.639599367,15.61678861,76118.56177,491758128126144,352769727489998,491758094126144,491758092126144,491758111126144,
1467826,1,55,5,59,21541,1,1,2,2,COOLING,CLIMATE,4.92410571,4.433296779,,,1287177527290487,924143,1287177476290487,1287177472290487,1287177494290487,
1856813,1,17,3,31,23202,1,1,1,2,COOLING,SHADING,101.8173874,91.6687663,,,785698506290487,352769390489998,785698475290487,785698468290487,785698493290487,
1856813,1,17,3,31,23202,1,1,2,2,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,785698509290487,352769390489998,785698475290487,785698468290487,785698494290487,
1856813,1,17,3,31,23202,1,1,3,3,COOLING,CLIMATE,9.913948085,8.925777939,,,785698513290487,352769390489998,785698475290487,785698468290487,785698495290487,
1852362,4,17,3,31,20100,1,1,1,1,HEATING,SHADING,-7.863331269,-7.07955581,-172.7225918,-841875.7278,1287852862290487,352769416489998,1287852831290487,1287852826290487,1287852846290487,
1852987,4,17,3,43,20047,1,1,10,1,HEATING,SHADING,-3.377393511,-3.040752709,-74.18639008,-361595.5532,1287852488290487,352769428489998,1287852454290487,1287852452290487,1287852471290487,
1837539,4,17,3,197,20162,1,1,1,2,HEATING,CLIMATE,8.16652632,7.352529974,181.4116153,884227.3269,1287853109290487,352769439489998,1287853090290487,1287853086290487,1287853106290487,
1837539,4,17,3,197,20162,1,1,1,2,HEATING,SHADING,-4.415198072,-3.975114375,-96.98236387,-472706.5366,1287853109290487,352769439489998,1287853090290487,1287853086290487,1287853106290487,
1857035,1,17,3,31,23466,1,1,1,2,HEATING,CLIMATE,3.90673226,3.517329758,86.35836728,420923.5893,785694816290487,352769456489998,785694785290487,785694777290487,785694809290487,
1857035,1,17,3,31,23466,1,1,1,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785694816290487,352769456489998,785694785290487,785694777290487,785694809290487,
1797331,6,17,3,111,20201,1,1,2,1,HEATING,SHADING,-0.181162865,-0.163105504,-3.979346468,-19395.92944,489743256126144,352769861489998,478152414489998,478152413489998,488918162126144,
1857694,2,17,3,31,21834,1,1,1,2,COOLING,CLIMATE,5.014912844,4.515052737,,,942084427290487,559740547126144,942084391290487,942084385290487,942084409290487,352769803489998.0
1857067,2,17,3,31,23488,1,1,2,3,COOLING,CLIMATE,9.920166432,8.931376474,,,942083270290487,559740571126144,942083233290487,942083224290487,942083252290487,352769812489998.0
1857067,2,17,3,31,23488,1,1,2,4,HEATING,CLIMATE,2.196398603,1.977473155,47.80120792,232990.2318,942083271290487,559740571126144,942083233290487,942083224290487,942083252290487,352769812489998.0
1854662,2,17,3,31,23221,1,1,2,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942231570290487,781817055290487,942231533290487,942231527290487,942231555290487,352769725489998.0
1857806,2,17,3,31,22075,1,2,5,2,HEATING,CLIMATE,2.510259495,2.260050045,55.63948815,271195.1812,1287853542290487,992948013290487,1287853505290487,1287853499290487,1287853527290487,352769680489998.0
1857771,2,17,3,31,22053,1,1,2,1,COOLING,CLIMATE,10.01966,9.020953044,,,1287854367290487,992948034290487,1287854336290487,1287854331290487,1287854354290487,352769673489998.0
1857771,2,17,3,31,22053,1,1,2,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287854367290487,992948034290487,1287854336290487,1287854331290487,1287854354290487,352769673489998.0
1854661,2,17,3,31,23222,1,1,1,3,COOLING,SHADING,0.0,0.0,,,1287852594290487,992948043290487,1287852575290487,1287852566290487,1287852588290487,352769663489998.0
1469516,1,55,5,59,22311,1,1,1,2,HEATING,SHADING,0.0,0.0,0.0,0.0,489743564126144,923463,478152687489998,478152685489998,488921594126144,
1469919,4,55,5,59,20011,1,1,13,1,COOLING,CLIMATE,5.327516457,4.796497667,,,505940883126144,923671,505940844126144,505940842126144,505940859126144,
1469478,1,55,5,59,22292,1,1,10,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785694727290487,923693,785694652290487,785694646290487,785694687290487,
1467849,1,55,5,59,21553,1,1,4,2,COOLING,CLIMATE,5.036101176,4.534129127,,,785692943290487,923694,785692881290487,785692876290487,785692902290487,
1467849,1,55,5,59,21553,1,1,5,1,COOLING,CLIMATE,10.08184347,9.0769384,,,785692945290487,923694,785692881290487,785692876290487,785692903290487,
1469860,5,55,5,59,20288,1,1,1,1,COOLING,CLIMATE,2.247542386,2.023519194,,,942159854290487,924134,942159830290487,942159826290487,942159847290487,
1469860,5,55,5,59,20288,1,2,3,1,HEATING,CLIMATE,22.82257738,20.54774303,507.6889921,2474552.027,942159856290487,924134,942159830290487,942159827290487,942159849290487,
1469307,1,55,5,59,22221,1,1,2,1,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,942163628290487,924136,942163483290487,942163480290487,942163504290487,
1469307,1,55,5,59,22221,1,1,9,1,HEATING,CLIMATE,0.345539022,0.311097512,7.623583142,37158.48366,942163635290487,924136,942163483290487,942163480290487,942163511290487,
1469307,1,55,5,59,22221,1,1,16,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942163645290487,924136,942163483290487,942163480290487,942163518290487,
1469307,1,55,5,59,22221,1,1,18,1,COOLING,SHADING,-1.174265196,-1.057220624,,,942163647290487,924136,942163483290487,942163480290487,942163520290487,
1469307,1,55,5,59,22221,1,1,37,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942163665290487,924136,942163483290487,942163480290487,942163539290487,
1857035,1,17,3,31,23466,1,1,2,3,COOLING,CLIMATE,5.01188594,4.512327538,,,785694820290487,352769456489998,785694785290487,785694777290487,785694810290487,
1858000,1,17,3,31,22332,1,2,1,1,HEATING,SHADING,0.0,0.0,0.0,0.0,785696698290487,352769464489998,785696678290487,785696673290487,785696693290487,
1857855,1,17,3,31,22099,1,1,2,1,COOLING,CLIMATE,1.768074915,1.591842516,,,785694145290487,352769466489998,785694112290487,785694107290487,785694132290487,
1837453,4,17,3,197,20077,1,2,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942212218290487,352769475489998,942212200290487,942212197290487,942212215290487,
1853001,4,17,3,43,20201,1,2,1,2,COOLING,SHADING,0.0,0.0,,,942212254290487,352769491489998,942212233290487,942212229290487,942212250290487,
1856986,1,17,3,31,23407,1,1,1,3,COOLING,CLIMATE,9.895293041,8.908982332,,,785693274290487,352769519489998,785693238290487,785693233290487,785693257290487,
1857071,1,17,3,31,23538,1,1,1,4,COOLING,CLIMATE,1.74391986,1.57009511,,,491758504126144,352769742489998,491758487126144,491758486126144,491758499126144,
1852370,5,17,3,31,20112,1,1,4,2,COOLING,CLIMATE,4.92410571,4.433296779,,,491759349126144,352769766489998,491759306126144,491759305126144,491759326126144,
1796301,4,17,3,97,20087,1,1,13,1,COOLING,SHADING,0.0,0.0,,,491759451126144,352769767489998,491759370126144,491759369126144,491759395126144,
1797337,4,17,3,111,20061,1,1,1,2,HEATING,CLIMATE,7.732914201,6.962138029,172.0056575,838381.2826,489743244126144,352769854489998,478152242489998,478152240489998,488918152126144,
1852999,4,17,3,43,20049,1,1,3,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491759572126144,352769771489998,491759543126144,491759542126144,491759554126144,
1852999,4,17,3,43,20049,1,1,8,1,HEATING,CLIMATE,2.510259495,2.260050045,55.63948815,271195.1812,491759573126144,352769771489998,491759543126144,491759542126144,491759558126144,
1857067,1,17,3,31,23488,1,1,2,3,COOLING,CLIMATE,9.777144433,8.802610155,,,489743160126144,352769812489998,478150840489998,478150838489998,488917969126144,
1857748,1,17,3,31,22022,1,1,1,2,HEATING,SHADING,-13.393112,-12.05815712,-294.1874046,-1433913.38,489743170126144,352769818489998,478151011489998,478151009489998,488917977126144,
1852341,4,17,3,31,20182,1,1,2,1,COOLING,SHADING,0.089501921,0.080580841,,,489743187126144,352769831489998,478151403489998,478151402489998,488917987126144,
1853029,4,17,3,43,20061,1,1,2,1,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,942084226290487,352769571489998,942084184290487,942084179290487,942084204290487,
1853029,4,17,3,43,20061,1,1,4,2,COOLING,SHADING,49.83467065,44.86741307,,,942084231290487,352769571489998,942084184290487,942084179290487,942084206290487,
1796131,4,17,3,93,20008,1,1,4,1,COOLING,SHADING,0.0,0.0,,,942083018290487,352769574489998,942082970290487,942082966290487,942082988290487,
1796131,4,17,3,93,20008,1,1,10,1,COOLING,SHADING,1.718436888,1.547152147,,,942083026290487,352769574489998,942082970290487,942082966290487,942082994290487,
1857907,1,17,3,31,22182,1,1,1,1,COOLING,SHADING,101.8173874,91.6687663,,,785697132290487,352769605489998,785697109290487,785697101290487,785697128290487,
1856929,1,17,3,31,23329,1,1,3,1,COOLING,SHADING,5.584919599,5.028244219,,,785698819290487,352769611489998,785698791290487,785698785290487,785698809290487,
1854669,1,17,3,31,23592,1,1,1,1,COOLING,SHADING,46.14718913,41.54748029,,,785693677290487,352769614489998,785693645290487,785693638290487,785693663290487,
1854669,1,17,3,31,23592,1,1,3,2,COOLING,SHADING,22.23227773,20.01628134,,,785693686290487,352769614489998,785693645290487,785693638290487,785693665290487,
1837534,4,17,3,197,20021,1,1,1,2,COOLING,SHADING,10.84763311,9.766398152,,,785694547290487,352769651489998,785694526290487,785694523290487,785694540290487,
1857132,1,17,3,31,23612,1,1,2,1,COOLING,CLIMATE,4.92410571,4.433296779,,,707805278126144,352769670489998,707805244126144,707805238126144,707805262126144,
1857132,1,17,3,31,23612,1,1,3,3,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,707805284126144,352769670489998,707805244126144,707805238126144,707805263126144,
1852511,4,17,3,31,20152,1,3,1,1,HEATING,CLIMATE,5.961327616,5.367133867,132.5658598,646145.8141,707806432126144,352769698489998,707806407126144,707806403126144,707806429126144,
1837523,4,17,3,197,20124,1,2,1,1,COOLING,CLIMATE,10.11293521,9.104931078,,,707806565126144,352769714489998,707806501126144,707806494126144,707806519126144,
1854642,1,17,3,31,23241,1,1,1,1,HEATING,CLIMATE,6.715776744,6.046383478,148.8342805,725440.5283,491757910126144,352769721489998,491757893126144,491757891126144,491757908126144,
1854662,1,17,3,31,23221,1,1,1,4,HEATING,SHADING,-6.20439672,-5.585975122,-136.2831408,-664264.397,491758018126144,352769725489998,491757995126144,491757993126144,491758009126144,
1467748,1,55,5,59,21502,1,1,2,3,COOLING,SHADING,0.075181614,0.067687906,,,1287172498290487,924142,1287172460290487,1287172455290487,1287172476290487,
1856813,1,17,3,31,23202,1,1,1,1,COOLING,CLIMATE,9.913948085,8.925777939,,,785698505290487,352769390489998,785698475290487,785698468290487,785698493290487,
1855668,1,17,3,31,22170,1,3,1,1,COOLING,CLIMATE,9.857982954,8.875391118,,,785697442290487,352769404489998,785697423290487,785697416290487,785697440290487,
1852987,4,17,3,43,20047,1,1,10,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287852488290487,352769428489998,1287852454290487,1287852452290487,1287852471290487,
1853007,4,17,3,43,20022,1,2,1,2,HEATING,SHADING,-10.05453876,-9.052355277,-220.8537241,-1076474.06,1287853042290487,352769436489998,1287853018290487,1287853015290487,1287853037290487,
1916239,5,18,4,89,20090,1,1,3,1,COOLING,CLIMATE,6.117217088,5.507485097,,,1287852548290487,352769444489998,1287852508290487,1287852502290487,1287852529290487,
1795928,5,17,3,89,20061,1,1,1,1,HEATING,SHADING,-9.457133115,-8.51449588,-207.7313656,-1012513.724,489743253126144,352769859489998,478152376489998,478152374489998,488918159126144,
1797331,6,17,3,111,20201,1,1,1,1,COOLING,CLIMATE,1.750821304,1.576308655,,,489743255126144,352769861489998,478152414489998,478152413489998,488918161126144,
1854651,2,17,3,31,23232,1,2,2,1,COOLING,CLIMATE,4.966482373,4.471449559,,,942083707290487,559740535126144,942083683290487,942083678290487,942083701290487,352769800489998.0
1857067,2,17,3,31,23488,1,1,1,2,HEATING,CLIMATE,2.196398603,1.977473155,47.80120792,232990.2318,942083265290487,559740571126144,942083233290487,942083224290487,942083251290487,352769812489998.0
1857067,2,17,3,31,23488,1,1,3,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942083273290487,559740571126144,942083233290487,942083224290487,942083253290487,352769812489998.0
1857797,2,17,3,31,22027,1,1,1,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942231298290487,781816999290487,942231274290487,942231268290487,942231293290487,352769736489998.0
1856834,2,17,3,31,23262,1,1,3,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942230978290487,781817043290487,942230941290487,942230933290487,942230961290487,352769727489998.0
1856834,2,17,3,31,23262,1,1,4,1,COOLING,CLIMATE,4.981616895,4.485075552,,,942230982290487,781817043290487,942230941290487,942230933290487,942230962290487,352769727489998.0
