PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,BLDG_INTERACTION_ID,DISTANCE_CD,AZIMUTH,ITREE_ECO_VERSION,ELEC_AVOID_VALUE_SUM,ELEC_AVOID_SUM,FUEL_AVOID_VALUE_SUM,FUEL_AVOID_SUM,CARBON_AVOID_VALUE_SUM,CARBON_AVOID_SUM,COOLING_CLIMATE_C_ELEC_AVOID,COOLING_CLIMATE_ELEC_AVOID,COOLING_SHADING_C_ELEC_AVOID,COOLING_SHADING_ELEC_AVOID,HEATING_CLIMATE_FUEL_AVOID,HEATING_CLIMATE_C_FUEL_AVOID,HEATING_CLIMATE_C_ELEC_AVOID,HEATING_CLIMATE_ELEC_AVOID,HEATING_SHADING_FUEL_AVOID,HEATING_SHADING_C_FUEL_AVOID,HEATING_SHADING_C_ELEC_AVOID,HEATING_SHADING_ELEC_AVOID,HEATING_WINDBREAK_FUEL_AVOID,HEATING_WINDBREAK_C_FUEL_AVOID,HEATING_WINDBREAK_C_ELEC_AVOID,HEATING_WINDBREAK_ELEC_AVOID,CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN
1837453,4,17,3,197,20077,1,2,1,2,,,6.0.35,1.478559798,10.76882591,8.391174127,992596.6821,5.014334409,215.606145,2.353898082,2.119273915,0.45466976,0.409350673,995367.5292,204.2135838,9.178351903,8.263502111,-2770.847152,-0.568478085,-0.02588041,-0.023300787,0.0,0.0,0.0,0.0,942212219290487,352769475489998,942212200290487,942212197290487,942212215290487,
1852723,4,17,3,37,20200,1,1,2,1,,,6.0.35,2.044926876,14.89385926,8.182077061,967862.4732,5.002872128,215.1132903,3.21649027,2.895887456,4.102768079,3.693825759,69596.8357,14.2787652,0.647177534,0.582670285,-288121.9247,-59.11224656,-2.691131321,-2.422893521,1186387.562,243.4040178,11.2674493,10.14436928,942211108290487,352769495489998,942211084290487,942211082290487,942211098290487,
1856986,1,17,3,31,23407,1,1,1,4,,,6.0.35,0.549554344,4.002580804,-5.21598242,-617001.4786,-2.840618231,-122.1407861,9.895293041,8.908982332,0.322206925,0.290091035,212867.2521,43.67269692,1.979388228,1.782093232,-829868.7307,-170.2591883,-7.751182893,-6.978585794,0.0,0.0,0.0,0.0,785693275290487,352769519489998,785693238290487,785693233290487,785693257290487,
1857032,1,17,3,31,23469,1,1,1,3,,,6.0.35,10.29935596,75.01351757,-3.207329515,-379396.8028,0.127440364,5.479675517,3.248955594,2.925116806,83.34418893,75.036879,87200.44911,17.89039294,0.819922693,0.738197116,-2138632.119,-438.7703201,-19.97536247,-17.98432351,1672034.867,343.0413615,15.88053641,14.29764816,785694233290487,352769522489998,785694214290487,785694207290487,785694229290487,
1852329,4,17,3,31,20200,1,2,1,3,,,6.0.35,5.084100517,37.02913705,-5.21793979,-617233.017,-1.988591443,-85.50537321,9.938821476,8.948172081,36.94639419,33.26377214,334552.9232,68.63821593,3.133326151,2.821012698,-951785.9402,-195.2722106,-8.889920326,-8.003819875,0.0,0.0,0.0,0.0,491758670126144,352769746489998,491758652126144,491758651126144,491758664126144,
1852370,5,17,3,31,20112,1,1,5,2,,,6.0.35,2.946583281,21.46091246,-3.470888544,-410573.3477,-1.404671949,-60.39802679,9.851764607,8.869792582,17.82878286,16.05170366,212867.2521,43.67269692,1.979388228,1.782093232,-623440.5999,-127.9075672,-5.823092175,-5.242677007,0.0,0.0,0.0,0.0,491759351126144,352769766489998,491759306126144,491759305126144,491759327126144,
1852370,5,17,3,31,20112,1,1,10,1,,,6.0.35,1.463697685,10.66058037,8.791455872,1039946.234,5.237465792,225.2003391,1.510128377,1.359606732,0.451089669,0.406127426,32742.78277,6.717640284,0.304490257,0.274140272,-64006.56997,-13.13184392,-0.597837479,-0.538248187,1071210.021,219.7737327,10.17293914,9.15895413,491759356126144,352769766489998,491759306126144,491759305126144,491759330126144,
1796301,4,17,3,97,20087,1,1,1,1,,,6.0.35,2.167167934,15.78418015,4.161168943,492227.0023,2.756384385,118.5189026,5.030047367,4.52867873,7.940610582,7.149132328,522429.2356,107.1836717,4.843080422,4.360347665,-30202.23333,-6.196410998,-0.282096464,-0.253978574,0.0,0.0,0.0,0.0,491759439126144,352769767489998,491759370126144,491759369126144,491759383126144,
1796301,4,17,3,97,20087,1,1,9,1,,,6.0.35,1.220463324,8.889026395,4.416491375,522429.2356,2.722380373,117.0567995,5.030047367,4.52867873,0.0,0.0,522429.2356,107.1836717,4.843080422,4.360347665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491759447126144,352769767489998,491759370126144,491759369126144,491759391126144,
1852373,4,17,3,31,20023,1,1,3,1,,,6.0.35,0.105996319,0.772005235,0.004931098,583.302331,0.022725412,0.977146338,0.853556079,0.768478103,0.0,0.0,37158.48366,7.623583142,0.345539022,0.311097512,-36575.18133,-7.503910502,-0.341621403,-0.30757038,0.0,0.0,0.0,0.0,489743230126144,352769841489998,478151822489998,478151821489998,488918067126144,
1837533,4,17,3,197,20006,1,1,8,1,,,6.0.35,12.65928044,92.20160551,-8.389944602,-992451.2409,-2.353740778,-101.2060493,9.87041965,8.886588189,101.8173874,91.6687663,212867.2521,43.67269692,1.979388228,1.782093232,-1205318.493,-247.2879633,-11.25797821,-10.13584221,0.0,0.0,0.0,0.0,489743241126144,352769852489998,478152185489998,478152184489998,488918151126144,
1797337,4,17,3,111,20061,1,1,1,2,,,6.0.35,1.231101312,8.96650628,7.087474151,838381.2826,4.231941408,181.9648429,2.226271246,2.00436825,0.0,0.0,838381.2826,172.0056575,7.732914201,6.962138029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489743244126144,352769854489998,478152242489998,478152240489998,488918152126144,
1852999,4,17,3,43,20049,1,1,2,1,,,6.0.35,0.529860155,3.859141697,2.292618975,271195.1812,1.393691136,59.92587424,1.7761266,1.599091652,0.0,0.0,271195.1812,55.63948815,2.510259495,2.260050045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491759569126144,352769771489998,491759543126144,491759542126144,491759553126144,
1852999,4,17,3,43,20049,1,1,2,2,,,6.0.35,0.529860155,3.859141697,2.292618975,271195.1812,1.393691136,59.92587424,1.7761266,1.599091652,0.0,0.0,271195.1812,55.63948815,2.510259495,2.260050045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491759570126144,352769771489998,491759543126144,491759542126144,491759553126144,
1852999,4,17,3,43,20049,1,1,3,1,,,6.0.35,0.529860155,3.859141697,2.292618975,271195.1812,1.393691136,59.92587424,1.7761266,1.599091652,0.0,0.0,271195.1812,55.63948815,2.510259495,2.260050045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491759571126144,352769771489998,491759543126144,491759542126144,491759554126144,
1852999,4,17,3,43,20049,1,1,3,2,,,6.0.35,0.529860155,3.859141697,2.292618975,271195.1812,1.393691136,59.92587424,1.7761266,1.599091652,0.0,0.0,271195.1812,55.63948815,2.510259495,2.260050045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491759572126144,352769771489998,491759543126144,491759542126144,491759554126144,
1853014,4,17,3,43,20006,1,1,1,1,,,6.0.35,0.442590065,3.223525598,1.502423792,177722.551,0.931269101,40.04267057,1.764624192,1.588735744,0.171843689,0.154715215,212081.0541,43.51139738,1.96485032,1.769004385,-34358.50311,-7.049127933,-0.32091707,-0.288929746,0.0,0.0,0.0,0.0,491757408126144,352769781489998,491757386126144,491757385126144,491757400126144,
1795853,4,17,3,89,20007,1,1,1,2,,,6.0.35,0.514022369,3.743790015,1.769458255,209310.2069,1.095428349,47.10118315,1.764624192,1.588735744,0.45466976,0.409350673,212081.0541,43.51139738,1.96485032,1.769004385,-2770.847152,-0.568478085,-0.02588041,-0.023300787,0.0,0.0,0.0,0.0,491757497126144,352769784489998,491757463126144,491757461126144,491757476126144,
1795853,4,17,3,89,20007,1,1,5,2,,,6.0.35,1.480841846,10.7854468,0.10283529,12164.44403,0.336648685,14.47520631,1.764624192,1.588735744,10.11729728,9.108858358,212081.0541,43.51139738,1.96485032,1.769004385,-199916.61,-41.01569138,-1.867271474,-1.681151685,0.0,0.0,0.0,0.0,491757505126144,352769784489998,491757463126144,491757461126144,491757480126144,
1795853,4,17,3,89,20007,1,1,10,1,,,6.0.35,2.022228134,14.72853703,10.47772095,1239415.473,6.29431191,270.6425651,3.302427891,2.973259267,1.310308111,1.179703497,397234.4137,81.49820125,3.679876762,3.313086022,-430589.6584,-88.34149668,-4.021815825,-3.6209424,1272770.718,261.1267316,12.08833192,10.88343064,491757510126144,352769784489998,491757463126144,491757461126144,491757485126144,
1854651,1,17,3,31,23232,1,2,1,2,,,6.0.35,1.660572935,12.09448605,-10.65902604,-1260862.154,-5.703760505,-245.25006,4.95134785,4.457823566,20.26323399,18.24350152,106366.175,21.82250993,0.989137905,0.890545847,-1367228.329,-280.5060328,-12.77025684,-11.49738487,0.0,0.0,0.0,0.0,489743141126144,352769800489998,478150005489998,478150004489998,488917949126144,
1857695,1,17,3,31,21833,1,2,8,2,,,6.0.35,0.984013319,7.166885062,2.613617087,309166.2274,1.660313893,71.3901086,5.020966653,4.520503134,0.082341768,0.074134374,471676.4125,96.77101949,4.374906341,3.938838712,-162510.1851,-33.34123961,-1.517886046,-1.366591157,0.0,0.0,0.0,0.0,489743147126144,352769802489998,478150536489998,478150535489998,488917957126144,
1857067,1,17,3,31,23488,1,1,3,1,,,6.0.35,1.497267885,10.90508292,1.635560129,193471.3227,1.204841649,51.80573176,9.777144433,8.802610155,0.53701152,0.483485039,212867.2521,43.67269692,1.979388228,1.782093232,-19395.92944,-3.979346468,-0.181162865,-0.163105504,0.0,0.0,0.0,0.0,489743162126144,352769812489998,478150840489998,478150838489998,488917970126144,
1857748,1,17,3,31,22022,1,1,1,3,,,6.0.35,1.914415329,13.94330174,3.067577506,362865.4594,2.091585083,89.93388952,9.945039823,8.953770617,2.148046078,1.933940155,368407.1537,75.58388527,3.445635333,3.102192545,-5541.694304,-1.13695617,-0.05176082,-0.046601574,0.0,0.0,0.0,0.0,489743171126144,352769818489998,478151011489998,478151009489998,488917977126144,
1857913,1,17,3,31,22176,1,2,1,1,,,6.0.35,2.040719817,14.86321789,-10.89106339,-1288309.982,-5.763206326,-247.806109,9.976131562,8.981763295,18.58059776,16.7285816,537678.306,110.312232,5.007181246,4.508091783,-1825988.288,-374.6270611,-17.05519037,-15.35521879,0.0,0.0,0.0,0.0,489743173126144,352769819489998,478151048489998,478151047489998,488917978126144,
1856933,1,17,3,31,23379,1,1,2,2,,,6.0.35,0.8944521,6.514581936,-2.756303264,-326044.6552,-1.387433678,-59.65681633,9.969913215,8.976164759,0.322206925,0.290091035,503824.0755,103.3665626,4.694872063,4.226911936,-829868.7307,-170.2591883,-7.751182893,-6.978585794,0.0,0.0,0.0,0.0,489743184126144,352769826489998,478151236489998,478151234489998,488917985126144,
1852998,4,17,3,43,20016,1,1,3,1,,,6.0.35,16.53807723,120.4521284,-3.955095453,-467850.4538,0.879141176,37.80127618,10.1502453,9.138522292,128.1309518,115.3595332,1485596.759,304.7909735,13.75183836,12.38112751,-1953447.213,-400.777044,-18.24568882,-16.42705462,0.0,0.0,0.0,0.0,489743201126144,352769835489998,478151558489998,478151556489998,488918008126144,
1852998,4,17,3,43,20016,1,1,3,2,,,6.0.35,4.122819418,30.02781805,12.2660775,1450961.17,7.698904653,331.0371861,10.1502453,9.138522292,9.773610066,8.799428075,1485596.759,304.7909735,13.75183836,12.38112751,-34635.58888,-7.105975957,-0.323505121,-0.291259834,0.0,0.0,0.0,0.0,489743202126144,352769835489998,478151558489998,478151556489998,488918008126144,
1852998,4,17,3,43,20016,1,1,3,3,,,6.0.35,4.060574671,29.57446957,0.436918885,51683.37938,1.010564687,43.4522189,10.1502453,9.138522292,22.33967839,20.11297688,1485596.759,304.7909735,13.75183836,12.38112751,-1433913.38,-294.1874046,-13.393112,-12.05815712,0.0,0.0,0.0,0.0,489743203126144,352769835489998,478151558489998,478151556489998,488918008126144,
1852998,4,17,3,43,20016,1,1,5,2,,,6.0.35,4.060574671,29.57446957,0.436918885,51683.37938,1.010564687,43.4522189,10.1502453,9.138522292,22.33967839,20.11297688,1485596.759,304.7909735,13.75183836,12.38112751,-1433913.38,-294.1874046,-13.393112,-12.05815712,0.0,0.0,0.0,0.0,489743205126144,352769835489998,478151558489998,478151556489998,488918009126144,
1796375,4,17,3,97,20011,1,2,13,1,,,6.0.35,1.571472666,11.44554018,-2.834603649,-335306.8516,-1.304253129,-56.08022246,4.893836665,4.406044793,10.95503514,9.863094914,106366.175,21.82250993,0.989137905,0.890545847,-441673.0266,-90.61540483,-4.125337275,-3.714145376,0.0,0.0,0.0,0.0,489743210126144,352769839489998,478151657489998,478151656489998,488918023126144,
1796375,4,17,3,97,20011,1,2,16,1,,,6.0.35,4.923008579,35.85585273,-6.246641248,-738918.688,-2.599520379,-111.7740705,9.789581129,8.813807226,36.94639419,33.26377214,212867.2521,43.67269692,1.979388228,1.782093232,-951785.9402,-195.2722106,-8.889920326,-8.003819875,0.0,0.0,0.0,0.0,489743213126144,352769839489998,478151657489998,478151656489998,488918026126144,
1796375,4,17,3,97,20011,1,2,17,1,,,6.0.35,2.938896492,21.40492711,-3.470888544,-410573.3477,-1.406118145,-60.46021027,9.789581129,8.813807226,17.82878286,16.05170366,212867.2521,43.67269692,1.979388228,1.782093232,-623440.5999,-127.9075672,-5.823092175,-5.242677007,0.0,0.0,0.0,0.0,489743214126144,352769839489998,478151657489998,478151656489998,488918027126144,
1796375,4,17,3,97,20011,1,2,20,1,,,6.0.35,2.938896492,21.40492711,-3.470888544,-410573.3477,-1.406118145,-60.46021027,9.789581129,8.813807226,17.82878286,16.05170366,212867.2521,43.67269692,1.979388228,1.782093232,-623440.5999,-127.9075672,-5.823092175,-5.242677007,0.0,0.0,0.0,0.0,489743217126144,352769839489998,478151657489998,478151656489998,488918030126144,
1857727,1,17,3,31,21962,1,2,3,3,,,6.0.35,-0.009469508,-0.068969469,-0.002677037,-316.6682459,-0.003292574,-0.141573982,0.0,0.0,-0.073647297,-0.066306522,0.0,0.0,0.0,0.0,-316.6682459,-0.064968924,-0.002957761,-0.002662947,0.0,0.0,0.0,0.0,785696768290487,352769531489998,785696724290487,785696720290487,785696747290487,
1857355,1,17,3,31,23807,1,2,1,3,,,6.0.35,1.308376889,9.529329128,0.725855952,85861.90664,0.655847188,28.20009046,4.899890474,4.41149519,4.886804892,4.399713911,106366.175,21.82250993,0.989137905,0.890545847,-20504.26839,-4.206737719,-0.191515029,-0.17242582,0.0,0.0,0.0,0.0,785697049290487,352769541489998,785697019290487,785697015290487,785697036290487,
1857098,1,17,3,31,23565,1,1,3,1,,,6.0.35,0.485482492,3.535924925,1.154158232,136526.023,0.742770398,31.93761107,1.750821304,1.576308655,0.909339496,0.818701323,141144.1016,28.95768845,1.310359309,1.179749593,-4618.07861,-0.94746348,-0.043134017,-0.038834645,0.0,0.0,0.0,0.0,785693497290487,352769543489998,785693459290487,785693455290487,785693480290487,
1853018,4,17,3,43,20001,1,1,1,1,,,6.0.35,1.775199445,12.92934774,-5.672751643,-671032.9655,-2.867835091,-123.3110555,9.789581129,8.813807226,10.84763311,9.766398152,212867.2521,43.67269692,1.979388228,1.782093232,-883900.2177,-181.3445043,-8.255850585,-7.432950868,0.0,0.0,0.0,0.0,942082361290487,352769549489998,942082346290487,942082342290487,942082359290487,
1853029,4,17,3,43,20061,1,1,4,2,,,6.0.35,5.966881725,43.45871614,-10.240447,-1211348.205,-4.65731469,-200.2550258,9.75848939,8.785814548,49.83467065,44.86741307,212867.2521,43.67269692,1.979388228,1.782093232,-1424215.457,-292.19774,-13.30253096,-11.97660472,0.0,0.0,0.0,0.0,942084231290487,352769571489998,942084184290487,942084179290487,942084206290487,
1796131,4,17,3,93,20008,1,1,1,1,,,6.0.35,2.418141038,17.61209787,6.360958699,752441.3633,4.045210796,173.9358077,8.747479653,7.875576939,3.436873776,3.094304294,190280.673,39.03874399,1.770353754,1.593894213,-1706841.778,-350.1824865,-15.94233196,-14.35328425,2269002.468,465.5176224,21.54955262,19.40160668,942083010290487,352769574489998,942082970290487,942082966290487,942082985290487,
1796131,4,17,3,93,20008,1,1,8,1,,,6.0.35,4.721230554,34.38623856,15.83599736,1873248.988,9.826428842,422.5163838,8.747479653,7.875576939,11.59944903,10.44327702,190280.673,39.03874399,1.770353754,1.593894213,-586034.1533,-120.233111,-5.473706546,-4.928116298,2269002.468,465.5176224,21.54955262,19.40160668,942083024290487,352769574489998,942082970290487,942082966290487,942082992290487,
1796131,4,17,3,93,20008,1,1,10,1,,,6.0.35,4.171624179,30.3832788,20.75505333,2455126.87,12.49944567,537.4506515,8.747479653,7.875576939,1.718436888,1.547152147,190280.673,39.03874399,1.770353754,1.593894213,-4156.270831,-0.852717149,-0.038820616,-0.034951181,2269002.468,465.5176224,21.54955262,19.40160668,942083026290487,352769574489998,942082970290487,942082966290487,942082994290487,
1915171,4,18,4,89,20095,1,1,4,1,,,6.0.35,0.874945082,6.37250606,-0.127436505,-15074.53548,0.092684685,3.985252259,1.769225155,1.592878107,5.468311845,4.923259312,235726.7049,48.36263368,2.18301399,1.965422649,-250801.2404,-51.45538568,-2.342546733,-2.109054009,0.0,0.0,0.0,0.0,942083166290487,352769579489998,942083136290487,942083133290487,942083158290487,
1852501,4,17,3,31,20024,1,1,1,2,,,6.0.35,1.351108832,9.840559594,1.213122626,143500.9542,0.93891049,40.3712347,1.757722748,1.582522199,7.843948276,7.062104812,176612.5778,36.23454291,1.637604814,1.474376989,-33111.62365,-6.793313155,-0.309270902,-0.278444407,0.0,0.0,0.0,0.0,785697085290487,352769585489998,785697064290487,785697061290487,785697077290487,
1857782,1,17,3,31,22042,1,2,3,2,,,6.0.35,13.95224504,101.618682,0.938427497,111007.1137,3.154650174,135.6435187,10.11915356,9.110529614,101.8173874,91.6687663,1316325.607,270.0626268,12.19029244,10.97522828,-1205318.493,-247.2879633,-11.25797821,-10.13584221,0.0,0.0,0.0,0.0,785696005290487,352769600489998,785695966290487,785695959290487,785695988290487,
1857874,1,17,3,31,22134,1,1,1,1,,,6.0.35,2.745023781,19.99288988,3.646508392,431347.5178,2.574617063,110.7032787,5.14527785,4.632423645,13.11382132,11.80670466,901837.3497,185.024558,8.341690927,7.510235096,-470489.832,-96.52757588,-4.394493492,-3.956473519,0.0,0.0,0.0,0.0,785693623290487,352769604489998,785693596290487,785693591290487,785693612290487,
1857907,1,17,3,31,22182,1,1,1,3,,,6.0.35,2.952732713,21.50570075,-3.470888544,-410573.3477,-1.403514992,-60.34828001,9.901511389,8.914580867,17.82878286,16.05170366,212867.2521,43.67269692,1.979388228,1.782093232,-623440.5999,-127.9075672,-5.823092175,-5.242677007,0.0,0.0,0.0,0.0,785697134290487,352769605489998,785697109290487,785697101290487,785697128290487,
1857977,1,17,3,31,22301,1,1,1,3,,,6.0.35,1.035608226,7.542667345,3.007923529,355808.957,1.892575941,81.3769026,5.030047367,4.52867873,0.060861306,0.054794972,522429.2356,107.1836717,4.843080422,4.360347665,-166620.2786,-34.18448284,-1.556275355,-1.401154021,0.0,0.0,0.0,0.0,785695246290487,352769606489998,785695212290487,785695205290487,785695230290487,
1856929,1,17,3,31,23329,1,1,1,1,,,6.0.35,0.217889334,1.586958002,-0.032022323,-3787.938525,0.022919716,0.985501017,1.735868175,1.562845975,0.061372746,0.055255434,64295.73635,13.19117045,0.601327382,0.541390234,-68083.67488,-13.96831907,-0.635918666,-0.572533641,0.0,0.0,0.0,0.0,785698815290487,352769611489998,785698791290487,785698785290487,785698807290487,
1856929,1,17,3,31,23329,1,1,1,2,,,6.0.35,0.217889334,1.586958002,-0.032022323,-3787.938525,0.022919716,0.985501017,1.735868175,1.562845975,0.061372746,0.055255434,64295.73635,13.19117045,0.601327382,0.541390234,-68083.67488,-13.96831907,-0.635918666,-0.572533641,0.0,0.0,0.0,0.0,785698816290487,352769611489998,785698791290487,785698785290487,785698807290487,
1854669,1,17,3,31,23592,1,1,2,1,,,6.0.35,5.270785204,38.38882159,-14.70692451,-1739690.328,-7.309253695,-314.2829903,5.030047367,4.52867873,53.89447479,48.52255731,522429.2356,107.1836717,4.843080422,4.360347665,-2262119.564,-464.1054982,-21.12876629,-19.02276212,0.0,0.0,0.0,0.0,785693681290487,352769614489998,785693645290487,785693638290487,785693664290487,
1854669,1,17,3,31,23592,1,1,4,2,,,6.0.35,1.220463324,8.889026395,4.416491375,522429.2356,2.722380373,117.0567995,5.030047367,4.52867873,0.0,0.0,522429.2356,107.1836717,4.843080422,4.360347665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785693690290487,352769614489998,785693645290487,785693638290487,785693666290487,
1852442,4,17,3,31,20004,1,1,6,1,,,6.0.35,1.465578638,10.67427996,1.799528661,212867.2521,1.291426954,55.52872314,9.876637998,8.892186725,0.0,0.0,212867.2521,43.67269692,1.979388228,1.782093232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785698308290487,352769622489998,785698266290487,785698261290487,785698290290487,
1853010,5,17,3,43,20028,1,1,3,1,,,6.0.35,0.752973739,5.484149593,3.761632908,444965.6612,2.264810597,97.38223303,1.907204157,1.717104089,0.073647295,0.066306521,445915.6659,91.48584168,4.119319948,3.708727825,-950.0047377,-0.194906772,-0.008873283,-0.007988841,0.0,0.0,0.0,0.0,785699008290487,352769643489998,785698983290487,785698977290487,785699001290487,
1857132,1,17,3,31,23612,1,1,1,2,,,6.0.35,2.568430675,18.70670557,-10.32243091,-1221046.128,-5.342974275,-229.7369885,9.851764607,8.869792582,22.33967839,20.11297688,212867.2521,43.67269692,1.979388228,1.782093232,-1433913.38,-294.1874046,-13.393112,-12.05815712,0.0,0.0,0.0,0.0,707805275126144,352769670489998,707805244126144,707805238126144,707805261126144,
1857132,1,17,3,31,23612,1,1,2,1,,,6.0.35,13.40545061,97.63620252,-14.41546703,-1705213.66,-5.614289252,-241.4029787,4.92410571,4.433296779,119.4528448,107.5464142,106366.175,21.82250993,0.989137905,0.890545847,-1811579.835,-371.6709653,-16.92061179,-15.2340543,0.0,0.0,0.0,0.0,707805278126144,352769670489998,707805244126144,707805238126144,707805262126144,
1857132,1,17,3,31,23612,1,1,2,3,,,6.0.35,1.788401648,13.02550362,0.625132422,73947.26392,0.689308756,29.6388696,4.92410571,4.433296779,8.857110324,7.974280201,106366.175,21.82250993,0.989137905,0.890545847,-32418.9111,-6.651193478,-0.302800792,-0.272619204,0.0,0.0,0.0,0.0,707805280126144,352769670489998,707805244126144,707805238126144,707805262126144,
1857132,1,17,3,31,23612,1,1,4,4,,,6.0.35,0.963427306,7.016950519,-2.826726441,-334375.0522,-1.414204994,-60.80792824,9.851764607,8.869792582,1.074023039,0.966970078,212867.2521,43.67269692,1.979388228,1.782093232,-547242.3043,-112.2744201,-5.111380909,-4.601905373,0.0,0.0,0.0,0.0,707805289126144,352769670489998,707805244126144,707805238126144,707805264126144,
