SAMPLE_NAME,REPORT_YEAR,DOMAIN_NAME,DOMAIN_TYPE,EXPRESSION,CN,PSS_CN,PDOM_CN
BalMDUA2020Cur,2020,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246914290487,1249738331290487,1268166839290487
BalMDUA2020FS,2020,Sampled Land,LAND,id_cond.cond_status_cd<5,1249743123290487,1249738332290487,414427310489998
BalMDUA2020FS,2020,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302246769290487,1249738332290487,1268166132290487
PorORUA2018Inv,2018,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247162290487,744770879290487,1268166839290487
PorORUA2018Inv,2018,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,744771523290487,744770879290487,414427302489998
PorORUA2019FS,2019,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,940915675290487,940884074290487,414427301489998
PorORUA2019Inv,2019,Sampled Land,LAND,id_cond.cond_status_cd<5,940915679290487,940884075290487,414427310489998
PorORUA2019Inv,2019,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302247041290487,940884075290487,1268166132290487
PorORUA2021FS,2021,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,1268197228290487,1268197215290487,414427306489998
PorORUA2021FS,2021,Live Seedling,SEEDLING,,1268197235290487,1268197215290487,414427304489998
PorORUA2021Inv,2021,Urban Forest,LAND,,1268197240290487,1268197216290487,414427308489998
PorORUA2021Inv,2021,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246982290487,1268197216290487,1268166839290487
PorORUA2022Cur,2022,Live Seedling,SEEDLING,,1490872355290487,1490872125290487,414427304489998
PorORUA2022Inv,2022,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,1490872376290487,1490872127290487,414427309489998
ProRIUA2021Cur,2021,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,1255521391290487,1255517952290487,414427306489998
ProRIUA2021Cur,2021,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1255521397290487,1255517952290487,414427303489998
ProRIUA2021FS,2021,Urban Forest,LAND,,1255521402290487,1255517953290487,414427308489998
ProRIUA2021FS,2021,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302247229290487,1255517953290487,1268166132290487
ProRIUA2021FS,2021,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247230290487,1255517953290487,1268166839290487
ProRIUA2021FS,2021,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1255521405290487,1255517953290487,414427302489998
ProRIUA2021Inv,2021,Sampled Land,LAND,id_cond.cond_status_cd<5,1255521408290487,1255517954290487,414427310489998
ProRIUA2021Inv,2021,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246834290487,1255517954290487,1268166839290487
ProRIUA2021Inv,2021,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246835290487,1255517954290487,1268170529290487
ProRIUA2021Inv,2021,Live Seedling,SEEDLING,,1255521417290487,1255517954290487,414427304489998
ProRIUA2022Cur,2022,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1490994793290487,1490994423290487,1268166131290487
ProRIUA2022Cur,2022,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1490994789290487,1490994423290487,414427301489998
ProRIUA2022FS,2022,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,1490994798290487,1490994424290487,414427306489998
ProRIUA2022FS,2022,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1490994806290487,1490994424290487,1268166131290487
ProRIUA2022FS,2022,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1490994808290487,1490994424290487,1268166839290487
ProRIUA2022FS,2022,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1490994802290487,1490994424290487,414427301489998
ProRIUA2022Inv,2022,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1490994821290487,1490994425290487,1268166132290487
SanCAUA2017Cur,2017,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,557732766126144,518922833126144,414427302489998
SanCAUA2018Cur,2018,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,759239897290487,759239333290487,417940978489998
SanCAUA2018FS,2018,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246998290487,759239334290487,1268166839290487
SanCAUA2018FS,2018,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,759239908290487,759239334290487,414427302489998
SanCAUA2018Inv,2018,Invasive Plant Species,INVASIVE,,759239912290487,759239335290487,414427307489998
SanCAUA2018Inv,2018,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,759239913290487,759239335290487,414427306489998
SanCAUA2018Inv,2018,Live Seedling,SEEDLING,,759239920290487,759239335290487,414427304489998
SanCAUA2018Inv,2018,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,759239916290487,759239335290487,417940978489998
SanCAUA2019All,2019,Nonsampled Land,LAND,id_cond.cond_status_cd=5,925134577290487,925134565290487,414427311489998
SanCAUA2019Cur,2019,Live Seedling,SEEDLING,,925134586290487,925134566290487,414427304489998
SanCAUA2019FS,2019,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,925134592290487,925134567290487,414427301489998
BalMDUA2021FS,2021,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1274824633290487,1263010791290487,414427301489998
BalMDUA2021Inv,2021,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302247281290487,1301382517290487,1268166132290487
BalMDUA2021Inv,2021,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1301383192290487,1301382517290487,414427301489998
BalMDUA2021Inv,2021,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,1301383191290487,1301382517290487,417940978489998
BalMDUA2022Cur,2022,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,1490736610290487,1490736204290487,414427306489998
BalMDUA2022Cur,2022,Urban Forest,LAND,,1490736612290487,1490736204290487,414427308489998
BalMDUA2022Cur,2022,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1490736620290487,1490736204290487,1268166839290487
BalMDUA2022FS,2022,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1490736632290487,1490736205290487,1268166132290487
BalMDUA2022FS,2022,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1490736627290487,1490736205290487,414427301489998
BalMDUA2022Inv,2022,Live Seedling,SEEDLING,,1490736644290487,1490736206290487,414427304489998
BurVTUA2022Cur,2022,Live Seedling,SEEDLING,,1490737765290487,1490737735290487,414427304489998
BurVTUA2022FS,2022,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,1490737772290487,1490737736290487,414427309489998
BurVTUA2022FS,2022,Sampled Land,LAND,id_cond.cond_status_cd<5,1490737770290487,1490737736290487,414427310489998
BurVTUA2022Inv,2022,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1490737793290487,1490737737290487,1268166131290487
BurVTUA2022Inv,2022,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1490737790290487,1490737737290487,414427302489998
DesIAUA2021Cur,2021,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,1256473677290487,1256472517290487,414427306489998
DesIAUA2021FS,2021,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247083290487,1256472518290487,1268170529290487
DesIAUA2021FS,2021,Live Seedling,SEEDLING,,1256473693290487,1256472518290487,414427304489998
DesIAUA2021Inv,2021,Urban Forest,LAND,,1301402736290487,1301402622290487,414427308489998
DesIAUA2021Inv,2021,Sampled Land,LAND,id_cond.cond_status_cd<5,1301402735290487,1301402622290487,414427310489998
DesIAUA2022FS,2022,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1490995771290487,1490995743290487,1268170529290487
DesIAUA2022FS,2022,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1490995764290487,1490995743290487,414427301489998
DesIAUA2022Inv,2022,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1490995784290487,1490995744290487,1268166839290487
DesIAUA2022Inv,2022,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1490995785290487,1490995744290487,1268170529290487
HouTXUA2015Cur,2015,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1302245970290487,369577223489998,1268166131290487
HouTXUA2015Cur,2015,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,557732753126144,369577223489998,417940978489998
HouTXUA2017Cur,2017,Sampled Land,LAND,id_cond.cond_status_cd<5,683423673126144,683403138126144,414427310489998
HouTXUA2017Cur,2017,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302246793290487,683403138126144,1268166132290487
HouTXUA2017Cur,2017,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,683423680126144,683403138126144,414427303489998
HouTXUA2017FS,2017,Urban Forest,LAND,,683423685126144,683403139126144,414427308489998
HouTXUA2017FS,2017,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302247157290487,683403139126144,1268166132290487
HouTXUA2017FS,2017,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247158290487,683403139126144,1268166839290487
HouTXUA2017FS,2017,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247159290487,683403139126144,1268170529290487
HouTXUA2018Cur,2018,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,773029175290487,772955733290487,414427306489998
HouTXUA2018Cur,2018,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,773029176290487,772955733290487,414427309489998
HouTXUA2018FS,2018,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,773029185290487,772955734290487,414427309489998
HouTXUA2018Inv,2018,Live Seedling,SEEDLING,,773030553290487,772955735290487,414427304489998
HouTXUA2018Inv,2018,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,773030550290487,772955735290487,414427301489998
HouTXUA2019Cur,2019,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,925166318290487,925163350290487,414427306489998
HouTXUA2019FS,2019,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,925166328290487,925163351290487,414427309489998
HouTXUA2019FS,2019,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1302247056290487,925163351290487,1268166131290487
HouTXUA2019FS,2019,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247058290487,925163351290487,1268166839290487
HouTXUA2019FS,2019,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,925166333290487,925163351290487,414427303489998
HouTXUA2019Inv,2019,Urban Forest,LAND,,925166339290487,925163352290487,414427308489998
HouTXUA2019Inv,2019,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247235290487,925163352290487,1268170529290487
HouTXUA2019Inv,2019,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,925166341290487,925163352290487,414427301489998
HouTXUA2019Inv,2019,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,925166342290487,925163352290487,414427302489998
HouTXUA2020Cur,2020,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246822290487,1274790868290487,1268166839290487
HouTXUA2020Cur,2020,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1274791927290487,1274790868290487,414427301489998
HouTXUA2020FS,2020,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1274791938290487,1274790869290487,414427303489998
HouTXUA2020Inv,2020,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1274791948290487,1274790871290487,414427303489998
HouTXUA2021Cur,2021,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,1267824879290487,1267824873290487,414427306489998
HouTXUA2021Cur,2021,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247191290487,1267824873290487,1268170529290487
HouTXUA2021Cur,2021,Live Seedling,SEEDLING,,1267824886290487,1267824873290487,414427304489998
HouTXUA2021Cur,2021,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,1267824882290487,1267824873290487,417940978489998
HouTXUA2021FS,2021,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,1267824889290487,1267824874290487,414427309489998
HouTXUA2021FS,2021,Sampled Land,LAND,id_cond.cond_status_cd<5,1267824887290487,1267824874290487,414427310489998
HouTXUA2021FS,2021,Live Seedling,SEEDLING,,1267824895290487,1267824874290487,414427304489998
HouTXUA2021Inv,2021,Urban Forest,LAND,,1267824900290487,1267824875290487,414427308489998
HouTXUA2022Cur,2022,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1491027607290487,1491027591290487,1268166839290487
HouTXUA2022Inv,2022,Invasive Plant Species,INVASIVE,,1491027623290487,1491027593290487,414427307489998
HouTXUA2022Inv,2022,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1491027632290487,1491027593290487,1268166131290487
HouTXUA2022FS,2022,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1491027618290487,1491027592290487,1268166131290487
HouTXUA2022FS,2022,Live Seedling,SEEDLING,,1491027617290487,1491027592290487,414427304489998
HouTXUA2022Inv,2022,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1491027629290487,1491027593290487,414427302489998
HouTXUA2022Inv,2022,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1491027630290487,1491027593290487,414427303489998
KanMOUA2018Cur,2018,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,742208893290487,742207255290487,414427306489998
KanMOUA2018FS,2018,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302247101290487,742207256290487,1268166132290487
KanMOUA2018FS,2018,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,742208906290487,742207256290487,414427301489998
KanMOUA2018Inv,2018,Invasive Plant Species,INVASIVE,,742208911290487,742207257290487,414427307489998
KanMOUA2018Inv,2018,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1302246784290487,742207257290487,1268166131290487
KanMOUA2018Inv,2018,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302246785290487,742207257290487,1268166132290487
KanMOUA2018Inv,2018,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246786290487,742207257290487,1268166839290487
KanMOUA2019Cur,2019,Sampled Land,LAND,id_cond.cond_status_cd<5,931709027290487,931708906290487,414427310489998
KanMOUA2019Cur,2019,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246863290487,931708906290487,1268170529290487
KanMOUA2021FS,2021,Sampled Land,LAND,id_cond.cond_status_cd<5,1268224472290487,1268224248290487,414427310489998
KanMOUA2022Cur,2022,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1491207660290487,1491207643290487,414427302489998
KanMOUA2022FS,2022,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,1491207669290487,1491207644290487,414427309489998
KanMOUA2022Inv,2022,Invasive Plant Species,INVASIVE,,1491207681290487,1491207645290487,414427307489998
KanMOUA2022Inv,2022,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1491207691290487,1491207645290487,1268166132290487
KanMOUA2022Inv,2022,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1491207693290487,1491207645290487,1268170529290487
KanMOUA2022Inv,2022,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1491207686290487,1491207645290487,414427301489998
PorORUA2018Cur,2018,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302246929290487,744770877290487,1268166132290487
PorORUA2018FS,2018,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246918290487,744770878290487,1268166839290487
PorORUA2018Inv,2018,Invasive Plant Species,INVASIVE,,744771517290487,744770879290487,414427307489998
PorORUA2018Inv,2018,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,744771519290487,744770879290487,414427309489998
AusTXUA2014FS,2014,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302245965290487,150546481121573,1268166132290487
AusTXUA2014FS,2014,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,557732744126144,150546481121573,417940978489998
AusTXUA2015All,2015,Nonsampled Land,LAND,id_cond.cond_status_cd=5,557732755126144,467214699489998,414427311489998
AusTXUA2015Cur,2015,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1302245967290487,467214700489998,1268166131290487
AusTXUA2017Cur,2017,Urban Forest,LAND,,682342379126144,682341583126144,414427308489998
AusTXUA2018FS,2018,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,759996446290487,759996402290487,417940978489998
AusTXUA2019Cur,2019,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,839636675290487,839561794290487,414427302489998
AusTXUA2019FS,2019,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,839636677290487,839561795290487,414427306489998
SprMOUA2018Inv,2018,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,742215622290487,742206337290487,417940978489998
