PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,STEM,MOTHER_TREE,OFFSET_POINT,DIST,AZIMUTH,STATUSCD,TREECLCD,SPCD,SPGRPCD,STANDING_DEAD_CD,UTILCLCD,MORTYR,DIA,DIACHECK,DIAHTCD,LTDMP,TOTAL_LENGTH,ACTUAL_LENGTH,HTCD,ABNORMAL_STEM_TERMINATION,RECONCILECD,BOLE_STUMP_REMOVED,FIELD_PREV_DIA,FIELD_PREV_STATUS_CD,FIELD_PREV_NBR_STEMS,CROWN_CLASS_CD,COMP_CROWN_RATIO,DMG_ROOT_STEM_GIRDLING,DMG_TRUNK_BARK_INCLUSION,DMG_TOPPING_PRUNING,DMG_EXCESS_MULCH,DMG_SIDEWALK_ROOT_CONFLICT,DMG_OVERHEAD_WIRES,DMG_IMPROPER_PLANTING,DAMAGE_AGENT_1,DAMAGE_AGENT_2,DAMAGE_AGENT_3,NBR_STEMS,CULL_FLD,ROUGHCULL,CAUSE_OF_DEATH,DECAYCD,MORTALITY_CD,TREECLCD_NRS,TREECLCD_SRS,TREECLCD_PNWRS,TREECLCD_RMRS,TREE_GRADE,TREE_SITE_INDEX,BASAL_AREA,TPA_UNADJ,CARBON_AG,CARBON_BG,DRYBIO_AG,DRYBIO_BG,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSNET,VOLCSNET_BARK,VOLCSSND,VOLCSSND_BARK,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN,PREV_TRE_CN
1795882,4,17,3,89,20042,11,1,15,15,,,,,1,2.0,6918,55,,,,1.6,0.0,1,,19.0,,1.0,,,,,,,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,,,,,,,,,,,,0.01396224,74.9652824512,2.52298,0.539951,5.311537,1.136739,,,0.673376,0.432508,,,3.807858,0.830303,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120109,0.047899,0.120109,0.047899,942211865290487,352769505489998,942211797290487,942211795290487,942211826290487,,
1795882,4,17,3,89,20042,12,1,19,19,19.0,,,,1,2.0,6918,55,,,,1.7,0.0,1,,14.0,,1.0,,,,,,,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.01576206,74.9652824512,2.291534,0.620316,4.824282,1.305928,,,0.892727,0.494357,,,3.144339,0.787216,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098215,0.041326,0.098215,0.041326,942211869290487,352769505489998,942211798290487,942211795290487,942211829290487,,
1795882,4,17,3,89,20042,14,1,37,37,,,,,2,,6918,55,1.0,,,1.2,0.0,1,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.00785376,74.9652824512,1.047987,0.225109,2.215617,0.475918,,,0.109239,0.0,,,1.802485,0.303893,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073439,0.030456,0.073439,0.024365,942211887290487,352769505489998,942211800290487,942211795290487,942211843290487,,
1857067,1,17,3,31,23488,1,1,2,2,,,,,1,3.0,320,31,,,,27.7,0.0,1,,54.0,,1.0,,,,,,,3.0,55.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22500.0,0.0,,,1.0,,,,,3.0,,,,,60.0,4.18479966,6.0180462857,2061.069261,327.259297,4320.899919,686.078191,2334.292859,382.548716,1424.846037,68.990326,,,2488.270924,407.782958,151.43126,24.816866,,,,,91.99087,14.334415,5.967672,0.929908,0.100366,0.015639,74.512605,12.040908,89.231144,14.334415,5.788642,0.929908,0.097355,0.015639,,,,,,,98.058908,15.279962,95.117141,15.279962,478150853489998,352769812489998,478150840489998,478150838489998,488917969126144,,
1852341,4,17,3,31,20182,1,1,1,1,,,,,1,2.0,317,32,,,,28.9,0.0,1,,65.0,,1.0,,,,,,,1.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70000.0,0.0,,,0.0,,,,,2.0,,,,5.0,60.0,4.55523534,6.0180462857,3555.659861,321.817521,7438.618956,673.258413,1390.168362,122.214354,5825.012297,88.196073,1353.378637,118.980046,1483.212485,130.394174,90.424819,7.949549,834.261933,575.280041,,,96.826987,8.287483,6.298203,0.539067,0.182438,0.015615,91.985638,7.955983,95.858717,8.287483,6.235221,0.539067,0.180613,0.015615,94.264536,8.068161,89.551309,7.745434,93.321891,8.068161,103.307628,8.842165,102.274552,8.842165,478151416489998,352769831489998,478151403489998,478151402489998,488917986126144,,
1837440,4,17,3,197,20071,1,1,1,1,,,,,1,3.0,833,26,,,,5.0,0.0,1,,38.0,,1.0,,,,,,,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.13635,6.0180462857,63.995497,9.246827,133.881793,19.344827,52.159762,12.546626,28.025051,3.932613,,,85.331026,20.525716,7.574695,1.822034,,,,,1.372384,0.307628,0.199299,0.044674,0.673475,0.150963,1.084183,0.252255,1.331212,0.307628,0.19332,0.044674,0.653271,0.150963,,,,,,,2.245158,0.503265,2.177803,0.503265,478151450489998,352769832489998,478151441489998,478151440489998,488917990126144,,
1837440,4,17,3,197,20071,1,1,8,8,,,,,1,2.0,462,41,,,,5.8,0.0,1,,31.0,,1.0,,,,,,,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90002.0,0.0,,,0.0,,,,,2.0,,,,,60.0,0.18347256,6.0180462857,66.373187,8.505655,139.439468,17.869023,48.20419,7.904263,57.387584,6.748245,,,70.492846,11.559037,7.722953,1.266368,,,,,1.647109,0.206616,0.263889,0.033103,0.497702,0.062432,1.614167,0.20455,1.630638,0.206616,0.26125,0.033103,0.492725,0.062432,,,,,,,2.4087,0.302151,2.384613,0.302151,478151457489998,352769832489998,478151441489998,478151440489998,488917996126144,,
1469295,1,55,5,59,22215,1,1,1,2,1.0,,,,1,3.0,317,32,,,,13.4,0.0,1,6.3,55.0,,1.0,,,,,,,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.97932024,6.0180462857,626.75473,67.402661,1311.202364,141.009752,431.742186,46.719185,786.870131,28.227816,,,473.134005,51.198228,33.343409,3.608118,,,,,18.732886,1.600423,1.446739,0.123601,0.349213,0.029835,15.548295,1.376364,18.170899,1.600423,1.403337,0.123601,0.338737,0.029835,,,,,,,20.528838,1.753858,19.912973,1.753858,478152726489998,923464,478152716489998,478152715489998,488921596126144,,
1469295,1,55,5,59,22215,1,1,1,1,1.0,,,,1,3.0,317,32,,,,16.1,0.0,1,6.5,55.0,,1.0,,,,,,,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,1.41373134,6.0180462857,951.14163,93.292044,1989.836047,195.17164,524.631081,54.350663,1360.341816,38.687604,,,570.401817,59.092414,40.198212,4.164449,,,,,26.655424,2.283719,2.042388,0.174983,0.283128,0.024257,22.124002,1.963999,25.855761,2.283719,1.981117,0.174983,0.274635,0.024257,,,,,,,28.98094,2.482959,28.111512,2.482959,478152725489998,923464,478152716489998,478152715489998,488921596126144,,
1469919,4,55,5,59,20011,1,1,12,12,,,,,1,3.0,313,41,,,,16.1,0.0,1,0.0,53.0,,3.0,,,,,,,3.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70003.0,22500.0,0.0,,6.0,,,,,3.0,,,,,60.0,1.41373134,6.0180462857,682.301091,74.361646,1401.028935,152.693319,479.788864,34.358192,849.210342,203.335299,,,514.942978,36.875616,29.920599,2.142646,,,,,22.025945,4.309482,1.373582,0.268748,0.240258,0.047008,17.400496,3.533775,21.365166,4.309482,1.332375,0.268748,0.23305,0.047008,,,,,,,23.639785,4.625238,22.930591,4.625238,505940872126144,923671,505940844126144,505940842126144,505940858126144,,
1469919,4,55,5,59,20011,1,1,13,13,,,,,1,3.0,8420,55,,,,9.1,0.0,1,0.0,35.0,,1.0,,,,,,,3.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70000.0,22500.0,0.0,,2.0,,,,,3.0,,,,,60.0,0.45164574,6.0180462857,154.406149,24.391563,326.440061,51.567786,163.266135,29.447614,98.892377,10.180963,,,192.777273,34.770411,20.095182,3.624482,,,,,5.155932,1.337606,0.634604,0.164636,0.297355,0.077143,4.279423,1.150341,5.001254,1.337606,0.615566,0.164636,0.288434,0.077143,,,,,,,6.087891,1.579385,5.905255,1.579385,505940873126144,923671,505940844126144,505940842126144,505940859126144,,
1467836,1,55,5,59,21546,13,1,29,29,,,,,1,2.0,313,41,,,,1.4,0.0,1,,15.0,,3.0,,,,,,,5.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.01068984,74.9652824512,1.088598,0.585663,2.235314,1.202594,,,0.2981,0.462916,,,1.693654,0.24356,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073883,0.032589,0.073883,0.032589,707804983126144,923687,707804909126144,707804901126144,707804950126144,,
1916222,6,18,4,89,20048,1,1,6,6,,,,,1,2.0,742,37,,,,12.0,0.0,1,,81.0,,3.0,,,,,,,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,3.0,60.0,0.785376,6.0180462857,355.764026,80.1722,760.179542,171.30812,516.853459,77.619402,126.071076,27.33908,356.413246,53.525003,551.313905,82.794562,21.815007,3.276108,79.376918,74.202972,,,23.845651,4.765009,1.006461,0.201118,0.583412,0.116582,23.368738,4.717359,23.607195,4.765009,0.996397,0.201118,0.577578,0.116582,16.443551,3.285868,16.11468,3.25301,16.279115,3.285868,25.435525,5.082709,25.18117,5.082709,942231727290487,352769508489998,942231667290487,942231665290487,942231689290487,,
1916222,6,18,4,89,20048,12,1,27,38,27.0,,,,1,2.0,681,42,,,,2.7,0.0,1,6.2,20.0,,1.0,,,,,,,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.03975966,74.9652824512,8.526657,2.17762,16.686217,4.261487,,,3.207391,1.129974,,,11.070519,2.408307,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341325,0.122973,0.341325,0.122973,942231759290487,352769508489998,942231669290487,942231665290487,942231710290487,,
1916222,6,18,4,89,20048,1,1,3,3,,,,,1,2.0,742,37,,,,17.7,0.0,1,,80.0,,1.0,,,,,,,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,2.0,60.0,1.70868366,6.0180462857,761.042569,156.05935,1626.159335,333.460149,1021.172462,156.076744,391.071372,72.631675,926.098473,141.545566,1071.343102,163.744861,42.882046,6.554123,244.821617,219.149696,,,49.25269,9.983308,2.068266,0.419229,0.35154,0.071256,48.267636,9.883475,48.760163,9.983308,2.047583,0.419229,0.348024,0.071256,44.667128,9.053834,43.773785,8.963296,44.220457,9.053834,51.672496,10.473792,51.155771,10.473792,942231724290487,352769508489998,942231667290487,942231665290487,942231686290487,,
1916222,6,18,4,89,20048,1,1,22,22,,,,,1,3.0,681,42,,,,7.9,0.0,1,,38.0,,1.0,,,,,,,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.34038414,6.0180462857,131.690154,22.25336,257.710674,43.54865,135.8625,23.385477,64.704785,7.799564,,,164.663081,28.342807,16.050481,2.762706,,,,,4.18393,1.093347,0.49428,0.129166,0.392644,0.102606,3.556341,0.951212,4.100252,1.093347,0.484394,0.129166,0.384791,0.102606,,,,,,,5.070854,1.325119,4.969437,1.325119,942231743290487,352769508489998,942231667290487,942231665290487,942231705290487,,
1916222,6,18,4,89,20048,11,1,37,37,,,,,2,,742,37,1.0,,,4.2,0.0,1,,32.0,30.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,60.0,0.09620856,74.9652824512,9.347243,2.456162,19.432938,5.106366,,,0.367453,0.0,,,17.503027,1.562457,,,,,,,,,,,,,,,,,,,,,,,,,,,1.694455,0.82905,1.693211,0.414221,942231758290487,352769508489998,942231668290487,942231665290487,942231720290487,,
1852379,4,17,3,31,20204,1,1,1,1,,,,,1,3.0,320,31,,,,27.6,0.0,1,,58.0,,1.0,,,,,,,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,2.0,,,,,3.0,,,,,60.0,4.15463904,6.0180462857,2173.919731,346.086968,4557.483712,725.549199,2469.509112,393.004747,1518.175584,68.645975,,,2622.030665,417.277463,149.741002,23.830212,,,,,97.254987,14.826436,5.897147,0.899015,0.109505,0.016694,78.776539,12.454206,94.337337,14.826436,5.720233,0.899015,0.106219,0.016694,,,,,,,103.261639,15.742144,100.163789,15.742144,942082283290487,352769516489998,942082263290487,942082257290487,942082281290487,,
1852998,4,17,3,43,20016,1,1,5,5,,,,,1,3.0,317,32,,,,10.5,0.0,1,,57.0,,1.0,,,,,,,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.6013035,6.0180462857,359.11242,45.461689,751.281214,95.108137,334.564093,38.229394,335.337714,17.866445,,,373.289139,42.654361,25.505102,2.914373,,,,,12.073509,1.025428,0.92041,0.078172,0.477072,0.040519,10.021013,0.881868,11.711304,1.025428,0.892798,0.078172,0.46276,0.040519,,,,,,,13.470991,1.144119,13.066861,1.144119,478151575489998,352769835489998,478151558489998,478151556489998,488918009126144,,
1796375,4,17,3,97,20011,1,1,1,1,,,,,1,2.0,830,28,,,,17.3,0.0,1,4.5,78.0,,1.0,,,,,,,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,3.0,60.0,1.63232766,6.0180462857,1332.524121,249.557372,2817.175732,527.605437,1682.224018,226.073749,798.822539,51.375737,1515.020919,203.603358,1779.241309,239.111883,84.194624,11.314899,210.164136,182.974151,,,49.50311,3.818191,2.47761,0.191099,0.377335,0.029104,48.513048,3.780009,49.008079,3.818191,2.452834,0.191099,0.373562,0.029104,44.582795,3.438685,43.691139,3.404299,44.136967,3.438685,52.358056,4.038394,51.834475,4.038394,478151678489998,352769839489998,478151657489998,478151655489998,488918011126144,,
1796375,4,17,3,97,20011,1,1,5,5,,,,,1,2.0,830,28,,,,12.3,0.0,1,,76.0,,1.0,,,,,,,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,3.0,60.0,0.82513566,6.0180462857,654.283119,128.936719,1383.262407,272.593486,853.049762,128.65784,328.344802,28.89146,610.107732,92.017074,916.665217,138.252388,44.38351,6.693966,81.613327,76.237049,,,24.282146,2.112043,1.263381,0.109888,0.547439,0.047616,23.796503,2.090923,24.039324,2.112043,1.250747,0.109888,0.541965,0.047616,17.366777,1.510549,17.019441,1.495444,17.193109,1.510549,26.092966,2.269547,25.832036,2.269547,478151682489998,352769839489998,478151657489998,478151655489998,488918015126144,,
1796375,4,17,3,97,20011,1,1,6,6,,,,,1,2.0,402,29,,,,7.9,0.0,1,,74.0,,1.0,,,,,,,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,60.0,0.34038414,6.0180462857,271.144502,55.116127,574.45869,116.771456,349.699949,42.920699,125.787711,13.247525,,,399.622942,49.048037,19.29694,2.368425,,,,,9.63227,0.866943,0.531522,0.047839,0.843576,0.075925,9.439624,0.858273,9.535947,0.866943,0.526207,0.047839,0.83514,0.075925,,,,,,,11.007368,0.990707,10.897294,0.990707,478151683489998,352769839489998,478151657489998,478151655489998,488918016126144,,
1857782,1,17,3,31,22042,1,2,1,1,,,,,1,3.0,242,9,,,,5.2,0.0,1,,24.0,,1.0,,,,,,,5.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.14747616,6.0180462857,23.383021,3.789503,46.394884,7.518855,16.656598,0.797375,19.579386,14.697093,,,25.590447,1.225051,3.937739,0.188505,,,,,1.118013,0.271482,0.264306,0.06418,0.335346,0.08143,0.905591,0.228045,1.084473,0.271482,0.256377,0.06418,0.325285,0.08143,,,,,,,1.717666,0.417093,1.666136,0.417093,785695990290487,352769600489998,785695966290487,785695959290487,785695986290487,,
1857977,1,17,3,31,22301,1,1,4,4,,,,,1,3.0,320,31,,,,12.0,0.0,1,3.5,35.0,,1.0,,,,,,,3.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.785376,6.0180462857,254.714432,45.69571,533.99252,95.798134,325.015173,63.867388,99.405206,17.783484,,,363.213693,71.373621,32.462989,6.379168,,,,,11.516367,1.890023,1.150272,0.188778,0.203229,0.033353,9.788912,1.64432,11.28604,1.890023,1.127266,0.188778,0.199164,0.033353,,,,,,,12.869868,2.112155,12.61247,2.112155,785695237290487,352769606489998,785695212290487,785695205290487,785695233290487,,
1857817,1,17,3,31,22064,1,1,1,1,,,,,1,3.0,951,38,,,,8.0,0.0,1,3.6,24.0,,1.0,,,,,,,3.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.349056,6.0180462857,84.13395,8.418643,174.551763,17.466065,49.893483,19.263727,89.722663,12.277371,,,61.199971,23.629129,6.807123,2.62821,,,,,2.729251,0.414521,0.37236,0.056554,0.246122,0.037381,2.347156,0.364778,2.674666,0.414521,0.364913,0.056554,0.2412,0.037381,,,,,,,3.347734,0.508456,3.280779,0.508456,785697163290487,352769608489998,785697144290487,785697141290487,785697161290487,,
1855519,1,17,3,31,23400,1,1,4,4,4.0,,,,1,3.0,313,41,,,,9.6,0.0,1,6.3,35.0,,1.0,,,,,,,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70003.0,22500.0,0.0,,6.0,,,,,3.0,,,,,60.0,0.50264064,6.0180462857,160.318378,18.158361,329.195848,37.286162,106.686712,9.364506,195.258987,79.875498,,,123.129111,10.80775,10.464522,0.918531,,,,,4.902029,1.376501,0.480823,0.135016,0.274671,0.077128,4.019663,1.170026,4.754968,1.376501,0.466398,0.135016,0.266431,0.077128,,,,,,,5.657522,1.588646,5.487796,1.588646,785694417290487,352769612489998,785694395290487,785694389290487,785694413290487,,
1852364,4,17,3,31,20006,1,2,14,14,,,,,1,3.0,681,42,,,,8.6,0.0,1,5.2,36.0,,1.0,,,,,,,3.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,5.0,,,,,3.0,,,,,69.0,0.40337784,6.0180462857,151.500996,24.580088,296.479444,48.101934,151.773971,26.849058,83.675022,9.155688,,,180.817515,31.986907,18.420372,3.258593,,,,,4.727034,1.231113,0.573707,0.149417,0.330861,0.08617,3.970709,1.058757,4.632494,1.231113,0.562232,0.149417,0.324244,0.08617,,,,,,,5.631602,1.4667,5.51897,1.4667,785695373290487,352769620489998,785695318290487,785695314290487,785695355290487,,
1467836,1,55,5,59,21546,14,1,32,32,,,,,2,,6918,55,1.0,,,2.2,0.0,1,4.0,14.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,60.0,0.02639736,74.9652824512,1.388336,0.616442,2.886354,1.281584,,,0.006222,0.0,,,2.556822,0.323309,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160075,0.064408,0.148187,0.029812,707804986126144,923687,707804910126144,707804901126144,707804953126144,,
1467836,1,55,5,59,21546,11,1,22,22,22.0,,,,1,2.0,6918,55,,,,3.4,0.0,1,2.4,17.0,,1.0,,,,,,,4.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.06304824,74.9652824512,11.45448,3.15635,24.114694,6.644947,,,6.553566,1.748223,,,14.208423,3.352706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.446465,0.159913,0.446465,0.159913,707804976126144,923687,707804907126144,707804901126144,707804945126144,,
1467836,1,55,5,59,21546,14,1,33,33,,,,,2,,6918,55,1.0,,,1.4,0.0,1,5.4,12.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,60.0,0.01068984,74.9652824512,0.543561,0.218089,1.130064,0.453408,,,0.015829,0.0,,,0.983397,0.130838,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05796,0.026054,0.057249,0.012867,707804987126144,923687,707804910126144,707804901126144,707804954126144,,
1467909,1,55,5,59,21583,11,1,27,27,27.0,,,,1,2.0,6918,55,,,,1.0,0.0,1,4.6,18.0,,1.0,,,,,,,5.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,61.0,0.005454,74.9652824512,0.89704,0.189558,1.888506,0.39907,,,0.162402,0.182646,,,1.415669,0.310435,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046617,0.020401,0.046617,0.020401,707805109126144,923689,707805038126144,707805034126144,707805080126144,,
1857013,1,17,3,31,23434,1,1,3,3,3.0,,,,1,3.0,462,41,,,,10.1,0.0,1,5.9,26.0,,1.0,,,,,,,3.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.55636254,6.0180462857,201.583318,21.410949,423.494366,44.980986,103.78291,16.705193,278.915454,27.176724,,,124.533625,20.045288,15.878248,2.555808,,,,,4.91441,0.503309,0.751879,0.077004,0.230725,0.02363,3.83324,0.40768,4.766977,0.503309,0.729323,0.077004,0.223803,0.02363,,,,,,,5.897014,0.603943,5.720103,0.603943,785697646290487,352769524489998,785697624290487,785697617290487,785697641290487,,
1857055,1,17,3,31,23500,1,2,7,7,,,,,1,3.0,974,41,,,,9.7,0.0,1,,41.0,,1.0,,,,,,,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.51316686,6.0180462857,193.012101,30.648384,435.693231,69.183712,235.607051,38.236622,120.561817,11.322389,,,271.129811,44.001604,24.837096,4.030807,,,,,7.033035,1.745483,0.741405,0.184004,0.318975,0.079164,5.485767,1.413841,6.822044,1.745483,0.719163,0.184004,0.309405,0.079164,,,,,,,8.093414,2.008652,7.850612,2.008652,785695836290487,352769526489998,785695796290487,785695791290487,785695824290487,,
1856942,1,17,3,31,23370,1,1,6,6,,,,,1,3.0,462,41,,,,13.2,0.0,1,,39.0,,1.0,,,,,,,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.95030496,6.0180462857,464.058284,53.68043,974.912361,112.774013,311.655242,44.047967,576.132457,37.646396,,,349.3976,49.382304,31.368453,4.433478,,,,,13.029968,1.082455,1.311481,0.10895,0.266486,0.022138,10.033076,0.876789,12.50877,1.082455,1.259022,0.10895,0.255827,0.022138,,,,,,,14.607935,1.213543,14.023618,1.213543,785696852290487,352769537489998,785696826290487,785696824290487,785696845290487,,
1796375,4,17,3,97,20011,1,2,13,13,,,,,1,2.0,402,29,,,,5.9,0.0,1,,46.0,,1.0,,,,,,,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,60.0,0.18985374,6.0180462857,106.61642,18.179756,225.882246,38.516433,107.093517,15.991188,60.003248,7.894405,,,144.327968,21.55103,10.592429,1.58166,,,,,2.892785,0.3494,0.28612,0.034559,0.719648,0.086921,2.834929,0.345906,2.863857,0.3494,0.283259,0.034559,0.712451,0.086921,,,,,,,3.898553,0.47088,3.859567,0.47088,478151692489998,352769839489998,478151657489998,478151656489998,488918023126144,,
1796340,4,17,3,97,20080,1,1,9,9,,,,,1,3.0,317,32,,,,26.6,0.0,1,,86.0,,1.0,,,,,,,3.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70003.0,0.0,,,25.0,,,,,3.0,,,,,60.0,3.85903224,6.0180462857,2879.713482,371.566243,6024.505193,777.335237,2556.441815,225.215383,3096.862559,56.520205,,,2690.607618,237.035016,128.569645,11.326627,,,,,112.091111,9.422534,5.637333,0.473882,0.245372,0.020626,93.035622,8.103379,108.728377,9.422534,5.468213,0.473882,0.238011,0.020626,,,,,,,117.973816,9.917042,114.434602,9.917042,478151772489998,352769840489998,478151750489998,478151747489998,488918050126144,,
1796340,4,17,3,97,20080,1,2,5,5,,,,,1,3.0,544,36,,,,8.7,0.0,1,,62.0,,1.0,,,,,,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15087.0,0.0,,,0.0,,,,,3.0,,,,,79.0,0.41281326,6.0180462857,201.311912,48.652527,414.222042,100.108081,276.21108,41.564729,52.241857,9.053663,,,314.633572,47.346613,22.007505,3.311728,,,,,9.807274,1.558015,0.781408,0.124137,0.582838,0.092591,7.649674,1.261992,9.513056,1.558015,0.757966,0.124137,0.565353,0.092591,,,,,,,11.171521,1.774743,10.836375,1.774743,478151783489998,352769840489998,478151750489998,478151748489998,488918046126144,,
1796340,4,17,3,97,20080,14,1,21,21,,,,,1,2.0,544,36,,,,1.6,1.0,1,,15.0,,1.0,,,,,,,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.01396224,74.9652824512,2.7878,0.615738,5.736215,1.26695,,,0.436979,0.482297,,,4.328888,0.970348,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175618,0.026734,0.175618,0.026734,478151790489998,352769840489998,478151754489998,478151747489998,488918062126144,,
1796340,4,17,3,97,20080,1,3,15,15,,,,,1,3.0,681,42,,,,5.6,0.0,1,5.4,30.0,,1.0,,,,,,,5.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,22500.0,0.0,,1.0,,,,,3.0,,,,,60.0,0.17103744,6.0180462857,53.447211,7.982818,104.593367,15.621953,43.394618,8.186289,24.951831,4.208479,,,67.001808,12.639727,7.918046,1.49372,,,,,1.3398,0.390582,0.244468,0.071268,0.484399,0.141213,1.179024,0.351523,1.313004,0.390582,0.239579,0.071268,0.474711,0.141213,,,,,,,2.068667,0.603063,2.027293,0.603063,478151787489998,352769840489998,478151750489998,478151749489998,488918056126144,,
