PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,CONDID,FIA_VOLUME_LOCATION_GROUP,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,FIA_LANDUSE,RESERVCD,OWNGRPCD,OWNCD,PHYSCLCD,STDORGCD,STDORGSP,FLDTYPCD,FLDSZCD,FLDAGE,MAPDEN,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,AFFORESTATION_CD,PREV_AFFORESTATION_CD,CHAINING_CD,ITREE_LANDUSE,LAND_COVER_CLASS_CD,PRODUCTIVITY_STATUS,COND_SITECLASS_FLD,DISTURBANCE_CD1,DISTURBANCE_CD2,DISTURBANCE_CD3,DISTURBANCE_YEAR1,DISTURBANCE_YEAR2,DISTURBANCE_YEAR3,TREATMENT_CD1,TREATMENT_CD2,TREATMENT_CD3,TREATMENT_YEAR1,TREATMENT_YEAR2,TREATMENT_YEAR3,CN,PLT_CN,PREV_PLT_CN,INVASIVE_STATUS_CD,INVASIVE_NONSAMPLE_REASON_CD,SITE_CLASS_CD,SITE_CLASS_METHOD,SITE_CLASS_SIT_CN,SITE_INDEX,BALIVE,COVER_CLASS,FOREST_COND_STATUS_CHANGE_CD
1853014,4,17,3,43,20006,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,30,30.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491757385126144,352769781489998,,1.0,,,,,,8.0484,,
1915887,4,18,4,89,20086,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,40,40.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,528824621126144,352769790489998,,1.0,,,,,,,,
1915950,4,18,4,89,20056,2,S23LCS,1,,10,1.0,30.0,31.0,21.0,0.0,,520.0,2.0,65.0,1.0,1,85,85.0,,0.0,,0.0,8.0,1.0,1.0,4.0,12.0,,,9999.0,,,,,,,,,528824548126144,352769791489998,,1.0,,4.0,6.0,,,265.8504,,
1915950,4,18,4,89,20056,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,528824547126144,352769791489998,,1.0,,,,,,,,
1854651,1,17,3,31,23232,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,60,60.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478150004489998,352769800489998,,1.0,,,,,,33.2355,,
1859375,1,17,3,31,21803,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,40,40.0,,0.0,,0.0,3.0,9.0,,,,,,,,,,,,,,,478150635489998,352769805489998,,2.0,,,,,,,,
1859375,1,17,3,31,21803,3,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,5,5.0,,,,,,7.0,,,,,,,,,,,,,,,478150637489998,352769805489998,,,,,,,,,,
1859375,1,17,3,31,21803,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,10,10.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478150636489998,352769805489998,,2.0,,,,,,,,
1856965,1,17,3,31,23428,1,S23LCS,2,,13,0.0,30.0,32.0,,,,,,,,1,1,1.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,478150660489998,352769806489998,,2.0,,,,,,,,
1856979,1,17,3,31,23414,1,S23LCS,4,,19,0.0,,,,,,,,,,1,0,0.0,,0.0,,0.0,7.0,10.0,,,,,,,,,,,,,,,478150680489998,352769807489998,,2.0,,,,,,,,
1856970,1,17,3,31,23423,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,478150695489998,352769808489998,,2.0,,,,,,,,
1857913,1,17,3,31,22176,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151046489998,352769819489998,,2.0,,,,,,,,
1852337,6,17,3,31,20119,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151330489998,352769830489998,,1.0,,,,,,,,
1852337,6,17,3,31,20119,3,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,27,27.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151332489998,352769830489998,,1.0,,,,,,,,
1852459,5,17,3,31,20051,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,40,40.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151481489998,352769833489998,,1.0,,,,,,10.7094,,
1796375,4,17,3,97,20011,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,65,65.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151656489998,352769839489998,,1.0,,,,,,99.3724,,
1797337,4,17,3,111,20061,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,7,7.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152240489998,352769854489998,,1.0,,,,,,5.0125,,
1915163,5,18,4,127,20116,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,45,45.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152445489998,352769862489998,,2.0,,,,,,67.7186,,
1854651,2,17,3,31,23232,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942083677290487,559740535126144,352769800489998.0,1.0,,,,,,,1.0,0.0
1857695,2,17,3,31,21833,3,S23LCS,2,,17,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942083727290487,559740543126144,352769802489998.0,2.0,,,,,,,9.0,0.0
1857047,2,17,3,31,23508,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,10,10.0,,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,942082706290487,559740545126144,352769810489998.0,2.0,,,,,,17.756,1.0,0.0
1856970,2,17,3,31,23423,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942083997290487,559740549126144,352769808489998.0,2.0,,,,,,,9.0,0.0
1857721,2,17,3,31,21968,2,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,30,30.0,,,,,,,,,,,,,,,,,,,,,942082780290487,559740569126144,352769823489998.0,,,,,,,,1.0,
1469621,5,55,5,59,20042,1,S23LLS,2,,13,0.0,30.0,31.0,,,,,,,,1,5,5.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491757688126144,923565,,1.0,,,,,,3.2235,,
1469919,4,55,5,59,20011,2,S23LLS,2,,17,0.0,40.0,46.0,,,,,,,,1,50,50.0,,0.0,,0.0,6.0,7.0,,,,,,,,,,,,,,,505940843126144,923671,,1.0,,,,,,186.8325,,
1468979,1,55,5,59,22118,1,S23LLS,2,,17,0.0,30.0,32.0,,,,,,,,1,2,2.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491757784126144,923672,,2.0,,,,,,,,
1467945,1,55,5,59,21601,1,S23LLS,2,,13,0.0,40.0,46.0,,,,,,,,1,1,1.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,707807288126144,923690,,1.0,,,,,,,,
1469103,1,55,5,59,22180,1,S23LLS,2,,13,0.0,40.0,46.0,,,,,,,,1,25,25.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785697279290487,923699,,1.0,,,,,,139.4669,1.0,
1469754,5,55,5,59,20248,1,S23LLS,2,,17,0.0,30.0,32.0,,,,,,,,1,5,,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,1287172280290487,924030,,1.0,,,,,,,3.0,
1468516,1,55,5,59,21886,1,S23LLS,2,,13,0.0,40.0,46.0,,,,,,,,1,7,,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,1287174806290487,924144,,1.0,,,,,,6.7931,3.0,
1852382,4,17,3,31,20041,1,S23LCS,2,,16,1.0,30.0,32.0,,,,,,,,1,40,,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,1287853644290487,352769396489998,,1.0,,,,,,31.7728,1.0,
1856981,1,17,3,31,23412,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,55,55.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785693064290487,352769399489998,,1.0,,,,,,15.5029,1.0,
1857643,1,17,3,31,21750,1,S23LCS,4,,19,0.0,,,,,,,,,,1,0,0.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,785696475290487,352769402489998,,2.0,,,,,,,10.0,
1857898,1,17,3,31,22191,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,40,40.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785693172290487,352769406489998,,2.0,,,,,,,1.0,
1857816,1,17,3,31,22065,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785696502290487,352769409489998,,2.0,,,,,,,9.0,
1856897,1,17,3,31,23307,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,25,25.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785697461290487,352769411489998,,1.0,,,,,,,1.0,
1852398,4,17,3,31,20104,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,2,,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,1287852796290487,352769413489998,,2.0,,,,,,,3.0,
1852408,4,17,3,31,20178,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,1287853426290487,352769427489998,,1.0,,,,,,33.011,1.0,
1852987,4,17,3,43,20047,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,3,,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,1287852452290487,352769428489998,,1.0,,,,,,34.6096,3.0,
1852448,4,17,3,31,20025,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,1287853911290487,352769433489998,,2.0,,,,,,39.3543,1.0,
1856845,1,17,3,31,23251,2,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,4.0,,,,,,,,,,,,,,,,785696542290487,352769453489998,,1.0,,,,,,,3.0,
1856845,1,17,3,31,23251,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,40,40.0,,0.0,,0.0,4.0,,,,,,,,,,,,,,,,785696541290487,352769453489998,,1.0,,,,,,102.1914,1.0,
1857724,1,17,3,31,21965,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,18,18.0,,0.0,,0.0,4.0,,,,,,,,,,,,,,,,785698058290487,352769462489998,,2.0,,,,,,14.7957,1.0,
1857876,1,17,3,31,22132,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,28,28.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785694841290487,352769463489998,,2.0,,,,,,,1.0,
1856901,1,17,3,31,23303,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,16,16.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785694874290487,352769469489998,,2.0,,,,,,,1.0,
1837453,4,17,3,197,20077,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,10,10.0,,,,,,,,,,,,,,,,,,,,,942212196290487,352769475489998,,,,,,,,,1.0,
1852431,4,17,3,31,20097,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,22,22.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942212093290487,352769483489998,,2.0,,,,,,,1.0,
1852431,4,17,3,31,20097,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,20,20.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942212094290487,352769483489998,,1.0,,,,,,,1.0,
1796297,4,17,3,97,20007,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,1092687262290487,352769485489998,,3.0,10.0,,,,,,9.0,
1796307,4,17,3,97,20079,1,S23LCS,2,,17,0.0,20.0,25.0,,,,,,,,1,0,0.0,,0.0,,0.0,6.0,,,,,,,,,,,,,,,,1092687381290487,352769486489998,,3.0,10.0,,,,,,9.0,
1853001,4,17,3,43,20201,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,10,10.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942212229290487,352769491489998,,2.0,,,,,,12.4044,1.0,
1852467,8,17,3,31,20098,1,S23LCS,1,,10,1.0,30.0,32.0,21.0,0.0,,520.0,1.0,10.0,1.0,1,70,70.0,,0.0,,0.0,5.0,,1.0,5.0,,,,,,,,,,,,,942211729290487,352769499489998,,1.0,,5.0,6.0,,,,1.0,
1797391,4,17,3,111,20005,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,1092687166290487,352769501489998,,3.0,10.0,,,,,,9.0,
1856495,1,17,3,31,22840,1,S23LCS,2,,16,1.0,30.0,32.0,,,,,,,,1,10,10.0,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,785695747290487,352769515489998,,2.0,,,,,,51.6157,1.0,
1852379,4,17,3,31,20204,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,11,11.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942082257290487,352769516489998,,1.0,,,,,,59.5712,1.0,
1852381,4,17,3,31,20021,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942082306290487,352769517489998,,1.0,,,,,,,9.0,
1856986,1,17,3,31,23407,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,60,60.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785693234290487,352769519489998,,1.0,,,,,,,1.0,
1857013,1,17,3,31,23434,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,14,14.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785697618290487,352769524489998,,2.0,,,,,,,1.0,
1857754,1,17,3,31,22016,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,2,2.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785693332290487,352769527489998,,2.0,,,,,,,3.0,
1857118,1,17,3,31,23545,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,1,1.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785698171290487,352769529489998,,2.0,,,,,,,9.0,
1857093,1,17,3,31,23516,3,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,3,3.0,,,,,,,,,,,,,,,,,,,,,785697673290487,352769530489998,,,,,,,,,1.0,
1857740,1,17,3,31,21949,1,S23LCS,2,,17,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,6.0,,,,,,,,,,,,,,,,785696780290487,352769532489998,,2.0,,,,,,,8.0,
1855672,1,17,3,31,22166,1,S23LCS,2,,17,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,6.0,,,,,,,,,,,,,,,,785696799290487,352769535489998,,2.0,,,,,,,3.0,
1855305,1,17,3,31,24535,1,S23LCS,2,,17,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,6.0,,,,,,,,,,,,,,,,785694247290487,352769540489998,,2.0,,,,,,,3.0,
1852990,4,17,3,43,20043,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,75,75.0,,,,,,,,,,,,,,,,,,,,,942083588290487,352769548489998,,,,,,,,,1.0,
1852474,4,17,3,31,20039,1,S23LCS,1,,10,0.0,40.0,46.0,21.0,0.0,,509.0,4.0,128.0,1.0,1,85,85.0,,0.0,,0.0,8.0,,1.0,,12.0,,,9999.0,,,,,,,,,942083320290487,352769554489998,,1.0,,5.0,1.0,942083339290487.0,76.0,174.2002,1.0,
1852475,4,17,3,31,20058,1,S23LCS,5,2.0,20,,40.0,46.0,,,,,,,,1,70,70.0,,,,,,,,,,,,,,,,,,,,,942083463290487,352769567489998,,,,,,,,,1.0,
1795845,4,17,3,89,20023,1,S23LCS,1,,10,1.0,30.0,32.0,21.0,0.0,,509.0,3.0,100.0,1.0,1,90,90.0,,0.0,,0.0,5.0,,1.0,5.0,,,,,,,,,,,,,942084083290487,352769569489998,,1.0,,5.0,6.0,,,84.4495,1.0,
1789905,4,17,3,63,20073,2,S23LCS,1,,10,0.0,40.0,46.0,22.0,0.0,,509.0,4.0,81.0,1.0,1,75,75.0,,0.0,,0.0,1.0,,1.0,,,,,,,,,,,,,,942085002290487,352769576489998,,1.0,,6.0,1.0,942085013290487.0,45.0,,1.0,
1852501,4,17,3,31,20024,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,26,26.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785697061290487,352769585489998,,1.0,,,,,,17.4517,1.0,
1856864,1,17,3,31,23286,1,S23LCS,2,,13,0.0,30.0,31.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785694265290487,352769588489998,,2.0,,,,,,,9.0,
1856984,1,17,3,31,23409,2,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785694285290487,352769590489998,,2.0,,,,,,,9.0,
1856984,1,17,3,31,23409,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,20,20.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785694284290487,352769590489998,,2.0,,,,,,10.6271,1.0,
1857019,1,17,3,31,23482,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,40,40.0,,,,,,,,,,,,,,,,,,,,,785695922290487,352769592489998,,,,,,,,,3.0,
1856995,1,17,3,31,23452,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,35,35.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785695134290487,352769593489998,,2.0,,,,,,,1.0,
1852396,4,17,3,31,20146,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,8,8.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785694359290487,352769602489998,,2.0,,,,,,,3.0,
1852446,4,17,3,31,20030,1,S23LCS,2,,16,1.0,30.0,32.0,,,,,,,,1,7,7.0,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,785698917290487,352769623489998,,2.0,,,,,,4.1911,3.0,
1852504,4,17,3,31,20044,3,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785698340290487,352769625489998,,1.0,,,,,,,3.0,
1852426,4,17,3,31,20011,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,50,50.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785696042290487,352769627489998,,2.0,,,,,,23.7308,1.0,
1796370,4,17,3,97,20072,1,S23LCS,2,,13,0.0,30.0,31.0,,,,,,,,1,3,3.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785697870290487,352769628489998,,1.0,,,,,,,3.0,
1796315,4,17,3,97,20064,1,S23LCS,2,,13,0.0,30.0,32.0,,,,,,,,1,3,3.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785696152290487,352769631489998,,1.0,,,,,,,3.0,
1796355,4,17,3,97,29990,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785697179290487,352769632489998,,2.0,,,,,,,3.0,
1796129,4,17,3,93,20033,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,34,34.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785698391290487,352769650489998,,1.0,,,,,,30.965,1.0,
1915993,4,18,4,89,20101,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,2,2.0,,0.0,,0.0,4.0,,,,,,,,,,,,,,,,785699089290487,352769656489998,,1.0,,,,,,29.0971,3.0,
1856994,1,17,3,31,23453,3,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,20,20.0,,,,,,7.0,,,,,,,,,,,,,,,707805191126144,352769668489998,,,,,,,,,,
1857636,1,17,3,31,21757,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,7,7.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,707806720126144,352769669489998,,1.0,,,,,,1.7491,,
1857132,1,17,3,31,23612,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,60,60.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707805238126144,352769670489998,,2.0,,,,,,127.8763,,
1857771,1,17,3,31,22053,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,32,32.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707806154126144,352769673489998,,1.0,,,,,,,,
1857778,1,17,3,31,22046,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,3,3.0,,,,,,7.0,,,,,,,,,,,,,,,707806749126144,352769674489998,,,,,,,,,,
1796324,4,17,3,97,20074,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,707806210126144,352769704489998,,2.0,,,,,,,,
1856776,1,17,3,31,23185,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,491757968126144,352769724489998,,2.0,,,,,,,,
1857693,1,17,3,31,21835,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,491758143126144,352769728489998,,2.0,,,,,,,,
1857776,1,17,3,31,22048,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,9,9.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758372126144,352769737489998,,1.0,,,,,,26.9813,,
1852329,4,17,3,31,20200,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758650126144,352769746489998,,2.0,,,,,,,,
1856790,2,17,3,31,23171,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942085208290487,559740579126144,352769825489998.0,1.0,,,,,,13.4355,1.0,0.0
1855673,2,17,3,31,22165,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,2,2.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942231809290487,781816984290487,352769743489998.0,2.0,,,,,,,3.0,1.0
1857762,2,17,3,31,22008,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,942230899290487,781816993290487,352769738489998.0,1.0,,,,,,43.0118,3.0,0.0
1857797,2,17,3,31,22027,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,5,5.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942231268290487,781816999290487,352769736489998.0,2.0,,,,,,5.3763,3.0,0.0
1857910,3,17,3,31,22179,2,S23LCS,2,,16,1.0,30.0,32.0,,,,,,,,1,20,20.0,,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,942231142290487,781817017290487,352769749489998.0,2.0,,,,,,,1.0,0.0
1854662,2,17,3,31,23221,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942231528290487,781817055290487,352769725489998.0,1.0,,,,,,,3.0,0.0
1856903,2,17,3,31,23301,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,10,10.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942231596290487,781817058290487,352769752489998.0,2.0,,,,,,,9.0,0.0
1856903,2,17,3,31,23301,1,S23LCS,2,,17,0.0,30.0,31.0,,,,,,,,1,5,5.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942231595290487,781817058290487,352769752489998.0,2.0,,,,,,,1.0,0.0
1857750,2,17,3,31,22020,1,S23LCS,5,2.0,15,,40.0,46.0,,,,,,,,1,20,20.0,,,,,,,,,,,,,,,,,,,,,1287853180290487,992948010290487,352769678489998.0,,,,,,,,1.0,
1857070,2,17,3,31,23539,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,3,,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,1287853588290487,992948022290487,352769677489998.0,1.0,,,,,,,3.0,0.0
1856960,2,17,3,31,23433,1,S23LCS,2,,13,0.0,30.0,32.0,,,,,,,,1,6,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,1287853702290487,992948028290487,352769667489998.0,2.0,,,,,,7.5853,9.0,0.0
1857063,2,17,3,31,23492,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,1287854301290487,992948031290487,352769671489998.0,3.0,10.0,,,,,,9.0,0.0
1856994,2,17,3,31,23453,3,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,10,10.0,,,,,,,,,,,,,,,,,,,,,1287853743290487,992948037290487,352769668489998.0,,,,,,,,1.0,
1856854,2,17,3,31,23296,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,2,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,1287854127290487,992948040290487,352769664489998.0,1.0,,,,,,5.7264,9.0,0.0
1857043,2,17,3,31,23512,2,S23LCS,2,,14,0.0,30.0,32.0,,,,,,,,1,0,,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,1287853619290487,992948052290487,352769665489998.0,1.0,,,,,,,9.0,0.0
1856785,2,17,3,31,23176,3,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,20,,,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,1287854169290487,992948070290487,352769662489998.0,1.0,,,,,,,1.0,0.0
1855301,2,17,3,31,24539,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,1287855257290487,992948073290487,352769688489998.0,3.0,10.0,,,,,,3.0,0.0
1837464,4,17,3,197,20064,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,15,15.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491759162126144,352769760489998,,1.0,,,,,,,,
1796313,4,17,3,97,20021,1,S23LCS,2,,16,0.0,40.0,46.0,,,,,,,,1,7,7.0,,0.0,,0.0,5.0,3.0,,,,,,,,,,,,,,,491759266126144,352769765489998,,1.0,,,,,,4.3773,,
1796348,4,17,3,97,20201,1,S23LCS,2,,18,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,7.0,3.0,,,,,,,,,,,,,,,491757264126144,352769776489998,,1.0,,,,,,,,
1795840,4,17,3,89,20025,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491757324126144,352769779489998,,2.0,,,,,,,,
