PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,CONDPROP_UNADJ,PCT_TREE_COVER,PCT_SHRUB_SEED_COVER,GR_COV_PCT_BLDG,GR_COV_PCT_IMPERVIOUS,GR_COV_PCT_PERMEABLE,GR_COV_PCT_HERBACEOUS,GR_COV_PCT_WATER,CN,PLT_CN,SBP_CN,CND_CN,PREV_PLT_CN
1852414,4,17,3,31,20067,1,1,1.0,0.0,0.0,0.0,95.0,4.0,1.0,0.0,707805437126144,352769694489998,707805431126144,707805429126144,
1852414,4,17,3,31,20067,11,1,1.0,,,,,,,,707805438126144,352769694489998,707805432126144,707805429126144,
1852414,4,17,3,31,20067,12,1,1.0,,,,,,,,707805439126144,352769694489998,707805433126144,707805429126144,
1796300,4,17,3,97,20057,11,1,1.0,,,,,,,,707805924126144,352769696489998,707805918126144,707805916126144,
1796287,4,17,3,97,20043,1,1,1.0,6.0,3.0,0.0,0.0,2.0,40.0,58.0,707805944126144,352769697489998,707805936126144,707805934126144,
1852511,4,17,3,31,20152,14,2,1.0,,,,,,,,707806428126144,352769698489998,707806411126144,707806402126144,
1837449,4,17,3,197,20129,13,1,1.0,,,,,,,,707806941126144,352769703489998,707806924126144,707806919126144,
1796324,4,17,3,97,20074,13,2,1.0,,,,,,,,707806233126144,352769704489998,707806218126144,707806211126144,
1796324,4,17,3,97,20074,14,2,0.4777889027,,,,,,,,707806232126144,352769704489998,707806217126144,707806211126144,
1795843,4,17,3,89,20001,13,1,1.0,,,,,,,,707806260126144,352769705489998,707806252126144,707806244126144,
1853036,4,17,3,43,20013,11,1,1.0,,,,,,,,707807259126144,352769708489998,707807248126144,707807245126144,
1853036,4,17,3,43,20013,13,1,1.0,,,,,,,,707807261126144,352769708489998,707807250126144,707807245126144,
1853043,4,17,3,43,20012,14,1,1.0,,,,,,,,707805716126144,352769709489998,707805706126144,707805699126144,
1797317,4,17,3,111,20019,1,2,0.1559988302,1.0,0.0,0.0,40.0,0.0,60.0,0.0,707805768126144,352769712489998,707805758126144,707805756126144,
1797317,4,17,3,111,20019,11,1,1.0,,,,,,,,707805770126144,352769712489998,707805759126144,707805755126144,
1797317,4,17,3,111,20019,14,1,1.0,,,,,,,,707805773126144,352769712489998,707805762126144,707805755126144,
1795876,4,17,3,89,20006,14,1,1.0,,,,,,,,1287853900290487,352769426489998,1287853892290487,1287853886290487,
1852987,4,17,3,43,20047,12,1,1.0,,,,,,,,1287852465290487,352769428489998,1287852456290487,1287852452290487,
1837465,4,17,3,197,20039,1,2,0.1635452169,80.0,50.0,0.0,0.0,40.0,20.0,40.0,1287852974290487,352769429489998,1287852965290487,1287852961290487,
1852448,4,17,3,31,20025,11,2,0.0001408117,,,,,,,,1287853932290487,352769433489998,1287853915290487,1287853911290487,
1852448,4,17,3,31,20025,13,1,0.1146161646,,,,,,,,1287853931290487,352769433489998,1287853918290487,1287853910290487,
1853007,4,17,3,43,20022,1,2,0.326771841,30.0,7.0,15.0,5.0,75.0,5.0,0.0,1287853029290487,352769436489998,1287853018290487,1287853015290487,
1853007,4,17,3,43,20022,13,1,1.0,,,,,,,,1287853034290487,352769436489998,1287853021290487,1287853014290487,
1853041,9,17,3,43,20005,11,1,1.0,,,,,,,,1287853070290487,352769438489998,1287853059290487,1287853054290487,
1853041,9,17,3,43,20005,13,1,0.3527724742,,,,,,,,1287853073290487,352769438489998,1287853062290487,1287853054290487,
1837530,4,17,3,197,20068,1,1,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1287856589290487,352769440489998,1287856545290487,1287855255290487,
1837509,4,17,3,197,20084,13,1,1.0,,,,,,,,1287854293290487,352769441489998,1287854284290487,1287854275290487,
1918799,5,18,4,89,20087,14,1,1.0,,,,,,,,1287853130290487,352769442489998,1287853124290487,1287853117290487,
1916056,5,18,4,89,20085,12,1,1.0,,,,,,,,1287856562290487,352769443489998,1287856306290487,1287855258290487,
1916239,5,18,4,89,20090,1,1,0.6004835396,3.0,2.0,11.0,6.0,1.0,82.0,0.0,1287852516290487,352769444489998,1287852508290487,1287852502290487,
1916239,5,18,4,89,20090,12,1,1.0,,,,,,,,1287852523290487,352769444489998,1287852510290487,1287852502290487,
1916239,5,18,4,89,20090,14,1,1.0,,,,,,,,1287852525290487,352769444489998,1287852512290487,1287852502290487,
1917627,5,18,4,127,20118,13,1,1.0,,,,,,,,1287856564290487,352769445489998,1287855512290487,1287855259290487,
1915895,5,18,4,89,20113,14,1,1.0,,,,,,,,1287853151290487,352769446489998,1287853142290487,1287853135290487,
1852380,4,17,3,31,20088,1,1,0.6988278085,7.0,0.0,90.0,5.0,0.0,5.0,0.0,942211265290487,352769450489998,942211257290487,942211254290487,
1857666,1,17,3,31,21781,12,1,1.0,,,,,,,,785698644290487,352769452489998,785698639290487,785698635290487,
1856845,1,17,3,31,23251,14,1,1.0,,,,,,,,785696559290487,352769453489998,785696548290487,785696541290487,
1856865,1,17,3,31,23285,13,1,1.0,,,,,,,,785698048290487,352769454489998,785698040290487,785698032290487,
1915883,4,18,4,127,20048,12,1,1.0,,,,,,,,707805984126144,352769716489998,707805966126144,707805962126144,
1915883,4,18,4,127,20048,13,1,1.0,,,,,,,,707805985126144,352769716489998,707805967126144,707805962126144,
1915979,4,18,4,89,29990,11,1,1.0,,,,,,,,707806992126144,352769717489998,707806983126144,707806980126144,
1854642,1,17,3,31,23241,13,1,1.0,,,,,,,,522586155126144,352769721489998,491757896126144,491757891126144,
1856814,1,17,3,31,23201,12,1,1.0,,,,,,,,522586162126144,352769723489998,491757952126144,491757949126144,
1856776,1,17,3,31,23185,1,2,0.0467382672,0.0,0.0,0.0,100.0,0.0,0.0,0.0,491757982126144,352769724489998,491757971126144,491757969126144,
1856776,1,17,3,31,23185,1,3,0.1781481415,2.0,1.0,88.0,8.0,2.0,2.0,0.0,491757983126144,352769724489998,491757971126144,491757970126144,
1854662,1,17,3,31,23221,1,2,0.4226089997,5.0,3.0,83.0,11.0,3.0,3.0,0.0,491758008126144,352769725489998,491757995126144,491757994126144,
1854662,1,17,3,31,23221,11,1,0.019028637,,,,,,,,522586169126144,352769725489998,491757999126144,491757993126144,
1854662,1,17,3,31,23221,12,2,0.0654851975,,,,,,,,522586172126144,352769725489998,491757996126144,491757994126144,
1856828,1,17,3,31,23268,13,1,1.0,,,,,,,,522586178126144,352769726489998,491758048126144,491758043126144,
1856834,1,17,3,31,23262,11,1,0.9996141764,,,,,,,,522586180126144,352769727489998,491758095126144,491758092126144,
1856834,1,17,3,31,23262,11,2,0.0003858236,,,,,,,,522586181126144,352769727489998,491758095126144,491758093126144,
1852387,4,17,3,31,20101,1,2,0.2168501247,0.0,5.0,5.0,30.0,5.0,60.0,0.0,491758232126144,352769731489998,491758221126144,491758219126144,
1852389,4,17,3,31,20167,12,1,1.0,,,,,,,,522586208126144,352769733489998,491758281126144,491758278126144,
1857797,1,17,3,31,22027,1,1,0.5055554149,10.0,0.0,0.0,86.0,1.0,13.0,0.0,491758356126144,352769736489998,491758344126144,491758342126144,
1857776,1,17,3,31,22048,1,1,0.7848302066,18.0,1.0,0.0,76.0,1.0,23.0,0.0,491758384126144,352769737489998,491758374126144,491758372126144,
1857776,1,17,3,31,22048,12,1,1.0,,,,,,,,522586226126144,352769737489998,491758376126144,491758372126144,
1857035,1,17,3,31,23466,13,1,0.0169691281,,,,,,,,785694805290487,352769456489998,785694789290487,785694777290487,
1857035,1,17,3,31,23466,14,1,0.9683032501,,,,,,,,785694804290487,352769456489998,785694788290487,785694777290487,
1857014,1,17,3,31,23487,11,1,1.0,,,,,,,,785698660290487,352769457489998,785698655290487,785698652290487,
1857087,1,17,3,31,23522,11,3,0.046365697,,,,,,,,785696652290487,352769459489998,785696630290487,785696625290487,
1857724,1,17,3,31,21965,11,1,0.8513653498,,,,,,,,785698074290487,352769462489998,785698062290487,785698058290487,
1857724,1,17,3,31,21965,12,1,1.0,,,,,,,,785698075290487,352769462489998,785698063290487,785698058290487,
1858000,1,17,3,31,22332,12,1,1.0,,,,,,,,785696690290487,352769464489998,785696680290487,785696672290487,
1858000,1,17,3,31,22332,13,1,1.0,,,,,,,,785696691290487,352769464489998,785696681290487,785696672290487,
1857855,1,17,3,31,22099,11,2,0.134461528,,,,,,,,785694128290487,352769466489998,785694113290487,785694108290487,
1856952,1,17,3,31,23360,12,1,1.0,,,,,,,,785697556290487,352769468489998,785697547290487,785697540290487,
1856952,1,17,3,31,23360,14,1,1.0,,,,,,,,785697558290487,352769468489998,785697549290487,785697540290487,
1856901,1,17,3,31,23303,1,2,0.121040756,0.0,80.0,0.0,0.0,70.0,30.0,0.0,785694886290487,352769469489998,785694877290487,785694874290487,
1856901,1,17,3,31,23303,12,1,1.0,,,,,,,,785694889290487,352769469489998,785694879290487,785694873290487,
1857338,1,17,3,31,23824,12,1,1.0,,,,,,,,785698118290487,352769471489998,785698108290487,785698100290487,
1852320,8,17,3,31,20137,11,1,1.0,,,,,,,,942211439290487,352769472489998,942211434290487,942211430290487,
1852359,4,17,3,31,20203,14,2,1.0,,,,,,,,942212688290487,352769474489998,942212664290487,942212657290487,
1837453,4,17,3,197,20077,1,2,0.0486346544,30.0,0.0,0.0,0.0,25.0,75.0,0.0,942212209290487,352769475489998,942212200290487,942212197290487,
1837453,4,17,3,197,20077,11,1,1.0,,,,,,,,942212211290487,352769475489998,942212201290487,942212196290487,
1837556,4,17,3,197,20028,12,1,1.0,,,,,,,,942211601290487,352769476489998,942211591290487,942211584290487,
1855673,1,17,3,31,22165,1,2,0.1450215926,7.0,0.0,0.0,30.0,1.0,69.0,0.0,491758538126144,352769743489998,491758517126144,491758516126144,
1855673,1,17,3,31,22165,13,1,1.0,,,,,,,,522586251126144,352769743489998,491758520126144,491758515126144,
1857735,1,17,3,31,21954,1,2,0.5172336692,10.0,0.0,0.0,95.0,0.0,5.0,0.0,491758615126144,352769744489998,491758603126144,491758602126144,
1857735,1,17,3,31,21954,13,1,0.7875009837,,,,,,,,522586256126144,352769744489998,491758606126144,491758601126144,
1857735,1,17,3,31,21954,14,1,1.0,,,,,,,,522586258126144,352769744489998,491758607126144,491758601126144,
1852329,4,17,3,31,20200,1,1,0.6629108048,5.0,0.0,55.0,31.0,6.0,8.0,0.0,491758662126144,352769746489998,491758652126144,491758650126144,
1857725,1,17,3,31,21964,1,1,1.0,3.0,0.0,0.0,0.0,80.0,20.0,0.0,491758692126144,352769747489998,491758683126144,491758682126144,
1857910,1,17,3,31,22179,1,3,0.300549155,85.0,12.0,0.0,0.0,2.0,98.0,0.0,491758755126144,352769749489998,491758740126144,491758739126144,
1857910,1,17,3,31,22179,11,1,1.0,,,,,,,,522586276126144,352769749489998,491758741126144,491758737126144,
1857910,1,17,3,31,22179,14,1,1.0,,,,,,,,522586280126144,352769749489998,491758744126144,491758737126144,
1856903,1,17,3,31,23301,1,1,0.7035411225,2.0,0.0,0.0,78.0,0.0,22.0,0.0,491758833126144,352769752489998,491758823126144,491758821126144,
1856903,1,17,3,31,23301,11,1,0.820825293,,,,,,,,522586289126144,352769752489998,491758824126144,491758821126144,
1856903,1,17,3,31,23301,12,1,1.0,,,,,,,,522586291126144,352769752489998,491758825126144,491758821126144,
1857349,1,17,3,31,23813,11,1,1.0,,,,,,,,522586294126144,352769753489998,491758850126144,491758847126144,
1857349,1,17,3,31,23813,12,1,1.0,,,,,,,,522586295126144,352769753489998,491758851126144,491758847126144,
1852374,4,17,3,31,20055,12,1,1.0,,,,,,,,522586300126144,352769754489998,491758874126144,491758871126144,
1852346,4,17,3,31,20028,1,1,0.6680819666,15.0,0.0,0.0,84.0,1.0,15.0,0.0,491758898126144,352769755489998,491758888126144,491758886126144,
1852346,4,17,3,31,20028,12,1,1.0,,,,,,,,522586304126144,352769755489998,491758890126144,491758886126144,
1852493,4,17,3,31,20105,13,1,1.0,,,,,,,,522586310126144,352769756489998,491758913126144,491758909126144,
1852479,4,17,3,31,20133,1,1,1.0,99.0,22.0,0.0,0.0,94.0,6.0,0.0,491758937126144,352769757489998,491758923126144,491758922126144,
1852479,4,17,3,31,20133,11,1,1.0,,,,,,,,522586312126144,352769757489998,491758924126144,491758922126144,
1852357,4,17,3,31,20116,14,1,1.0,,,,,,,,522586319126144,352769758489998,491759039126144,491759034126144,
1837464,4,17,3,197,20064,14,1,1.0,,,,,,,,522586327126144,352769760489998,491759167126144,491759161126144,
1852405,4,17,3,31,20061,13,1,1.0,,,,,,,,522586330126144,352769761489998,491759190126144,491759186126144,
1796291,4,17,3,97,20032,11,1,1.0,,,,,,,,522586340126144,352769764489998,491759249126144,491759247126144,
1796301,4,17,3,97,20087,1,1,1.0,35.0,30.0,10.0,2.0,40.0,48.0,0.0,491759382126144,352769767489998,491759370126144,491759369126144,
1796301,4,17,3,97,20087,12,1,1.0,,,,,,,,522586353126144,352769767489998,491759372126144,491759369126144,
1852994,4,17,3,43,20200,1,1,0.5233508075,6.0,10.0,0.0,0.0,0.0,100.0,0.0,942211463290487,352769480489998,942211455290487,942211450290487,
1852994,4,17,3,43,20200,13,1,1.0,,,,,,,,942211468290487,352769480489998,942211458290487,942211450290487,
1852431,4,17,3,31,20097,14,1,1.0,,,,,,,,942212119290487,352769483489998,942212102290487,942212093290487,
1796307,4,17,3,97,20079,1,1,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1092699196290487,352769486489998,1092692149290487,1092687381290487,
1852371,4,17,3,31,20083,13,1,1.0,,,,,,,,942210946290487,352769487489998,942210934290487,942210929290487,
1852375,4,17,3,31,20046,1,1,0.8554195258,5.0,3.0,10.0,10.0,7.0,73.0,0.0,942212766290487,352769488489998,942212758290487,942212754290487,
1852375,4,17,3,31,20046,1,2,0.1445804742,0.0,0.0,0.0,100.0,0.0,0.0,0.0,942212767290487,352769488489998,942212758290487,942212755290487,
1852440,4,17,3,31,20158,1,1,1.0,80.0,20.0,0.0,0.0,8.0,92.0,0.0,942211329290487,352769489489998,942211318290487,942211316290487,
1853001,4,17,3,43,20201,11,1,1.0,,,,,,,,942212245290487,352769491489998,942212234290487,942212228290487,
1796088,4,17,3,93,20200,12,1,0.8655384698,,,,,,,,942212287290487,352769493489998,942212272290487,942212264290487,
1795855,4,17,3,89,20200,14,1,1.0,,,,,,,,1092698143290487,352769494489998,1092695828290487,1092687263290487,
1852723,4,17,3,37,20200,11,1,1.0,,,,,,,,942211093290487,352769495489998,942211085290487,942211082290487,
1796345,4,17,3,97,20075,11,1,1.0,,,,,,,,1092699198290487,352769496489998,1092693135290487,1092687117290487,
1795842,4,17,3,89,20031,11,1,0.1872523003,,,,,,,,942212331290487,352769500489998,942212316290487,942212305290487,
1795842,4,17,3,89,20031,12,1,0.9867087076,,,,,,,,942212328290487,352769500489998,942212313290487,942212305290487,
1797391,4,17,3,111,20005,1,1,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1092699199290487,352769501489998,1092692235290487,1092687166290487,
1797391,4,17,3,111,20005,13,1,1.0,,,,,,,,1092698145290487,352769501489998,1092694943290487,1092687166290487,
1853026,4,17,3,43,20018,1,1,0.5277601557,24.0,3.0,1.0,36.0,3.0,60.0,0.0,942211772290487,352769502489998,942211764290487,942211761290487,
1853026,4,17,3,43,20018,13,1,0.2720121442,,,,,,,,942211779290487,352769502489998,942211768290487,942211761290487,
1837508,4,17,3,197,20055,12,1,1.0,,,,,,,,1092698983290487,352769503489998,1092694403290487,1092687099290487,
1795874,4,17,3,89,20030,1,1,1.0,0.0,0.0,25.0,0.0,0.0,75.0,0.0,1092698146290487,352769504489998,1092692113290487,1092687352290487,
1789941,4,17,3,63,20056,13,1,1.0,,,,,,,,1092698778290487,352769506489998,1092694894290487,1092687083290487,
1852999,4,17,3,43,20049,1,1,1.0,30.0,3.0,0.0,0.0,1.0,59.0,40.0,491759551126144,352769771489998,491759543126144,491759542126144,
1852999,4,17,3,43,20049,11,1,1.0,,,,,,,,522586368126144,352769771489998,491759544126144,491759542126144,
1852993,4,17,3,43,20011,1,1,1.0,0.0,1.0,40.0,20.0,5.0,35.0,0.0,491759596126144,352769772489998,491759588126144,491759587126144,
1837561,4,17,3,197,20017,14,1,1.0,,,,,,,,522586389126144,352769775489998,491757246126144,491757242126144,
1852464,4,17,3,31,20154,1,1,1.0,1.0,2.0,90.0,0.0,9.0,1.0,0.0,491757315126144,352769778489998,491757307126144,491757306126144,
1853014,4,17,3,43,20006,1,1,1.0,35.0,15.0,5.0,5.0,3.0,86.0,1.0,491757399126144,352769781489998,491757386126144,491757385126144,
1853014,4,17,3,43,20006,11,1,1.0,,,,,,,,522586412126144,352769781489998,491757387126144,491757385126144,
1853035,4,17,3,43,20024,12,1,1.0,,,,,,,,522586417126144,352769782489998,491757430126144,491757427126144,
1795853,4,17,3,89,20007,12,1,0.7375395389,,,,,,,,522586425126144,352769784489998,491757465126144,491757461126144,
1797322,4,17,3,111,20109,1,1,0.7832428372,0.0,0.0,0.0,74.0,0.0,26.0,0.0,491757532126144,352769785489998,491757523126144,491757521126144,
1797322,4,17,3,111,20109,1,2,0.2167571628,5.0,0.0,0.0,0.0,0.0,100.0,0.0,491757533126144,352769785489998,491757523126144,491757522126144,
1837569,4,17,3,197,20029,13,1,1.0,,,,,,,,522586450126144,352769789489998,491757611126144,491757607126144,
1915950,4,18,4,89,20056,14,3,0.1414548904,,,,,,,,781844149290487,352769791489998,528824553126144,528824549126144,
1915181,4,18,4,127,20025,13,1,1.0,,,,,,,,781844153290487,352769794489998,528824659126144,528824655126144,
1916222,6,18,4,89,20048,14,1,1.0,,,,,,,,942231683290487,352769508489998,942231671290487,942231665290487,
1857667,1,17,3,31,21780,1,1,1.0,,,,,,,,785693221290487,352769514489998,785693216290487,785693214290487,
1857667,1,17,3,31,21780,14,1,1.0,,,,,,,,785693225290487,352769514489998,785693220290487,785693214290487,
1856495,1,17,3,31,22840,1,2,0.4777866549,22.0,3.0,22.0,46.0,32.0,0.0,0.0,785695760290487,352769515489998,785695751290487,785695748290487,
1852379,4,17,3,31,20204,12,1,0.7608086502,,,,,,,,942082277290487,352769516489998,942082265290487,942082257290487,
1852379,4,17,3,31,20204,13,1,1.0,,,,,,,,942082278290487,352769516489998,942082266290487,942082257290487,
1856878,1,17,3,31,23272,14,1,1.0,,,,,,,,785698707290487,352769518489998,785698701290487,785698695290487,
1856986,1,17,3,31,23407,1,2,0.3285265303,60.0,5.0,70.0,20.0,3.0,7.0,0.0,785693247290487,352769519489998,785693238290487,785693234290487,
1856986,1,17,3,31,23407,12,1,1.0,,,,,,,,785693252290487,352769519489998,785693240290487,785693233290487,
1856986,1,17,3,31,23407,13,1,0.7327805401,,,,,,,,785693253290487,352769519489998,785693241290487,785693233290487,
1856866,1,17,3,31,23284,1,1,0.8620512188,15.0,0.0,0.0,60.0,10.0,30.0,0.0,785694921290487,352769520489998,785694913290487,785694906290487,
1856866,1,17,3,31,23284,1,2,0.1235472623,5.0,5.0,10.0,5.0,0.0,85.0,0.0,785694922290487,352769520489998,785694913290487,785694907290487,
1856866,1,17,3,31,23284,14,1,1.0,,,,,,,,785694930290487,352769520489998,785694917290487,785694906290487,
1855170,1,17,3,31,21988,1,2,0.379268398,55.0,0.0,0.0,59.0,1.0,40.0,0.0,785697581290487,352769523489998,785697572290487,785697570290487,
1855170,1,17,3,31,21988,12,2,0.7608086502,,,,,,,,785697588290487,352769523489998,785697576290487,785697570290487,
1857013,1,17,3,31,23434,13,1,1.0,,,,,,,,785697637290487,352769524489998,785697627290487,785697617290487,
1857761,1,17,3,31,22009,11,2,0.1486346502,,,,,,,,785693320290487,352769525489998,785693305290487,785693301290487,
1857761,1,17,3,31,22009,13,2,0.1210407529,,,,,,,,785693321290487,352769525489998,785693306290487,785693301290487,
1857055,1,17,3,31,23500,1,2,0.2224360803,70.0,5.0,0.0,0.0,0.0,100.0,0.0,785695807290487,352769526489998,785695796290487,785695791290487,
1857055,1,17,3,31,23500,13,3,0.1277316745,,,,,,,,785695818290487,352769526489998,785695800290487,785695792290487,
1857055,1,17,3,31,23500,14,1,1.0,,,,,,,,785695815290487,352769526489998,785695799290487,785695790290487,
1857754,1,17,3,31,22016,11,1,1.0,,,,,,,,785693350290487,352769527489998,785693337290487,785693331290487,
1857093,1,17,3,31,23516,1,2,0.0654852188,0.0,0.0,0.0,65.0,0.0,35.0,0.0,785697688290487,352769530489998,785697679290487,785697672290487,
1857727,1,17,3,31,21962,14,2,0.0413229936,,,,,,,,785696743290487,352769531489998,785696727290487,785696720290487,
1856781,1,17,3,31,23180,1,1,1.0,0.0,0.0,65.0,35.0,0.0,0.0,0.0,478150526489998,352769801489998,478150518489998,478150517489998,
1857695,1,17,3,31,21833,14,2,0.2672194667,,,,,,,,522586487126144,352769802489998,478150539489998,478150535489998,
1857694,1,17,3,31,21834,12,1,1.0,,,,,,,,522586489126144,352769803489998,478150581489998,478150576489998,
1857696,1,17,3,31,21832,11,1,1.0,,,,,,,,522586492126144,352769804489998,478150611489998,478150608489998,
1856965,1,17,3,31,23428,13,1,1.0,,,,,,,,522586504126144,352769806489998,478150665489998,478150660489998,
1856979,1,17,3,31,23414,11,1,1.0,,,,,,,,522586506126144,352769807489998,478150682489998,478150680489998,
1852392,4,17,3,31,20205,12,1,1.0,,,,,,,,522586515126144,352769809489998,478150720489998,478150716489998,
1856997,1,17,3,31,23450,1,2,0.0588130767,0.0,0.0,0.0,99.0,0.0,1.0,0.0,478150826489998,352769811489998,478150776489998,478150775489998,
1856997,1,17,3,31,23450,11,1,1.0,,,,,,,,522586523126144,352769811489998,478150777489998,478150774489998,
1857067,1,17,3,31,23488,14,1,1.0,,,,,,,,522586530126144,352769812489998,478150844489998,478150838489998,
1857790,1,17,3,31,22034,1,1,1.0,20.0,3.0,20.0,60.0,6.0,14.0,0.0,478150905489998,352769814489998,478150897489998,478150896489998,
1857880,1,17,3,31,22128,13,1,1.0,,,,,,,,522586545126144,352769816489998,478150948489998,478150943489998,
1857896,1,17,3,31,22193,12,1,1.0,,,,,,,,522586564126144,352769820489998,478151079489998,478151076489998,
1855691,1,17,3,31,22147,13,1,1.0,,,,,,,,522586569126144,352769821489998,478151110489998,478151106489998,
1857812,1,17,3,31,22069,1,1,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,478151140489998,352769822489998,478151132489998,478151128489998,
1857812,1,17,3,31,22069,14,1,1.0,,,,,,,,522586574126144,352769822489998,478151136489998,478151128489998,
1857721,1,17,3,31,21968,11,1,1.0,,,,,,,,522586575126144,352769823489998,478151160489998,478151152489998,
1855684,1,17,3,31,22154,11,1,1.0,,,,,,,,522586579126144,352769824489998,478151188489998,478151186489998,
1852340,4,17,3,31,20124,1,1,0.9597697346,10.0,10.0,50.0,8.0,2.0,40.0,0.0,942083301290487,352769533489998,942083293290487,942083289290487,
1852340,4,17,3,31,20124,12,1,1.0,,,,,,,,942083306290487,352769533489998,942083295290487,942083289290487,
1855672,1,17,3,31,22166,1,1,0.9711655572,0.0,0.0,0.0,0.0,85.0,15.0,0.0,785696810290487,352769535489998,785696802290487,785696799290487,
1855672,1,17,3,31,22166,1,2,0.0288344428,0.0,0.0,0.0,0.0,100.0,0.0,0.0,785696811290487,352769535489998,785696802290487,785696800290487,
1856927,1,17,3,31,23331,11,1,1.0,,,,,,,,785693434290487,352769536489998,785693422290487,785693415290487,
1856927,1,17,3,31,23331,14,1,1.0,,,,,,,,785693437290487,352769536489998,785693425290487,785693415290487,
1856942,1,17,3,31,23370,11,1,1.0,,,,,,,,785696836290487,352769537489998,785696827290487,785696824290487,
