PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CENTER_CONDID,REMAINING_CONDID,SUBP_STATUS_CD,SUBP_NONSAMPLE_REASN_CD,SLOPE,ASPECT,WATER_DEPTH,CN,PLT_CN,CENTER_CND_CN,REMAINING_CND_CN,PREV_PLT_CN
1857748,2,17,3,31,22022,12,1,1,2,,,,0.0,942084037290487,559740581126144,942084029290487,,352769818489998.0
1856979,2,17,3,31,23414,14,1,1,3,,,,0.0,1092695516290487,559740583126144,1092686809290487,,352769807489998.0
1857812,2,17,3,31,22069,1,1,1,2,,,,0.0,1092690721290487,559740585126144,1092686539290487,1092686539290487.0,352769822489998.0
1855684,2,17,3,31,22154,11,1,1,3,,,,0.0,1092692725290487,559740587126144,1092686744290487,,352769824489998.0
1857725,3,17,3,31,21964,1,1,1,2,,,,0.0,942231116290487,781816978290487,942231114290487,942231114290487.0,352769747489998.0
1857843,2,17,3,31,22111,13,1,1,2,,,,0.0,942230881290487,781816987290487,942230876290487,,352769750489998.0
1857710,2,17,3,31,21939,11,1,1,2,,,,0.0,942231227290487,781816990290487,942231225290487,,352769739489998.0
1857710,2,17,3,31,21939,13,1,1,2,,,,0.0,942231229290487,781816990290487,942231225290487,,352769739489998.0
1857000,2,17,3,31,23447,11,1,1,2,,,,0.0,942231430290487,781816996290487,942231427290487,,352769735489998.0
1857000,2,17,3,31,23447,12,1,1,2,,,,0.0,942231431290487,781816996290487,942231427290487,,352769735489998.0
1857797,2,17,3,31,22027,13,2,2,2,,,,0.0,942231278290487,781816999290487,942231269290487,,352769736489998.0
1857888,2,17,3,31,22120,11,1,1,2,,,,0.0,942230710290487,781817005290487,942230706290487,,352769740489998.0
1857893,2,17,3,31,22196,13,1,1,2,,,,0.0,942231486290487,781817014290487,942231481290487,,352769741489998.0
1857910,3,17,3,31,22179,1,1,1,2,,,,0.0,942231148290487,781817017290487,942231141290487,942231141290487.0,352769749489998.0
1857071,2,17,3,31,23538,14,1,1,2,,,,0.0,942231366290487,781817020290487,942231356290487,,352769742489998.0
1857703,2,17,3,31,21825,1,1,1,2,,,,0.0,942230754290487,781817034290487,942230751290487,942230751290487.0,352769730489998.0
1856846,2,17,3,31,23250,1,1,1,2,,,,0.0,942230786290487,781817037290487,942230782290487,942230782290487.0,352769732489998.0
1856828,2,17,3,31,23268,1,1,1,2,,,,0.0,942230815290487,781817040290487,942230812290487,942230812290487.0,352769726489998.0
1856828,2,17,3,31,23268,13,1,1,2,,,,0.0,942230818290487,781817040290487,942230812290487,,352769726489998.0
1856834,2,17,3,31,23262,11,1,1,2,,,,0.0,942230942290487,781817043290487,942230933290487,,352769727489998.0
1854642,2,17,3,31,23241,1,1,1,2,,,,0.0,942231399290487,781817046290487,942231393290487,942231393290487.0,352769721489998.0
1856776,2,17,3,31,23185,12,1,1,2,,,,0.0,942231458290487,781817049290487,942231450290487,,352769724489998.0
1856814,2,17,3,31,23201,1,1,1,2,,,,0.0,942231095290487,781817052290487,942231093290487,942231093290487.0,352769723489998.0
1857349,2,17,3,31,23813,13,1,1,2,,,,0.0,942231932290487,781817061290487,942231923290487,,352769753489998.0
1857819,2,17,3,31,22062,11,1,1,2,,,,0.0,1287854099290487,992948007290487,1287854096290487,,352769681489998.0
1857750,2,17,3,31,22020,1,1,1,2,,,,0.0,1287853187290487,992948010290487,1287853180290487,1287853180290487.0,352769678489998.0
1857636,3,17,3,31,21757,12,1,1,2,,,,0.0,1287852670290487,992948019290487,1287852666290487,,352769669489998.0
1854876,2,17,3,31,22214,12,1,1,2,,,,0.0,1287852713290487,992948025290487,1287852702290487,,352769679489998.0
1857063,2,17,3,31,23492,13,1,1,2,,,,0.0,1287854308290487,992948031290487,1287854301290487,,352769671489998.0
1857771,2,17,3,31,22053,13,1,1,2,,,,0.0,1287854338290487,992948034290487,1287854331290487,,352769673489998.0
1854661,2,17,3,31,23222,11,1,1,2,,,,0.0,1287852576290487,992948043290487,1287852566290487,,352769663489998.0
1854661,2,17,3,31,23222,14,1,1,2,,,,0.0,1287852579290487,992948043290487,1287852566290487,,352769663489998.0
1857132,2,17,3,31,23612,12,1,1,2,,,,0.0,1287852750290487,992948058290487,1287852742290487,,352769670489998.0
1857132,2,17,3,31,23612,14,1,1,2,,,,0.0,1287852752290487,992948058290487,1287852742290487,,352769670489998.0
1856944,2,17,3,31,23368,1,1,1,2,,,,0.0,1287853249290487,992948061290487,1287853241290487,1287853243290487.0,352769683489998.0
1856930,2,17,3,31,23328,1,1,1,2,,,,0.0,1287856542290487,992948067290487,1287855263290487,1287855263290487.0,352769682489998.0
1855301,2,17,3,31,24539,14,1,1,2,,,,0.0,1287855390290487,992948073290487,1287855257290487,,352769688489998.0
1855301,2,17,3,31,24539,11,1,1,2,,,,0.0,1287856309290487,992948073290487,1287855257290487,,352769688489998.0
1796311,4,17,3,97,20059,14,1,1,2,,,,0.0,942083620290487,352769557489998,942083614290487,,
1837512,4,17,3,197,20081,14,1,1,3,,,,4.0,942084531290487,352769559489998,942084526290487,,
1789902,4,17,3,63,20052,11,1,1,2,,,,0.0,942084590290487,352769562489998,942084587290487,,
1796365,4,17,3,97,20063,11,1,1,3,,,,0.0,1092692760290487,352769565489998,1092686627290487,,
1796300,4,17,3,97,20057,13,1,1,2,,,,0.0,707805920126144,352769696489998,707805916126144,,
1796287,4,17,3,97,20043,12,1,1,2,,,,2.0,707805938126144,352769697489998,707805934126144,,
1796287,4,17,3,97,20043,13,1,1,2,,,,2.0,707805939126144,352769697489998,707805934126144,,
1852376,4,17,3,31,20135,1,1,1,2,,,,0.0,707807154126144,352769699489998,707807152126144,707807152126144.0,
1852377,4,17,3,31,20102,12,1,1,2,,,,0.0,707806448126144,352769700489998,707806445126144,,
1795843,4,17,3,89,20001,11,1,1,2,,,,0.0,707806250126144,352769705489998,707806244126144,,
1795843,4,17,3,89,20001,14,1,1,2,,,,0.0,707806253126144,352769705489998,707806244126144,,
1853016,4,17,3,43,20010,12,1,1,2,,,,0.0,707806272126144,352769706489998,707806268126144,,
1853049,4,17,3,43,20052,1,1,1,2,,,,0.0,707806294126144,352769707489998,707806291126144,707806291126144.0,
1853043,4,17,3,43,20012,11,1,1,2,,,,0.0,707805704126144,352769709489998,707805699126144,,
1853043,4,17,3,43,20012,13,2,2,2,,,,0.0,707805707126144,352769709489998,707805700126144,,
1795830,4,17,3,89,20069,11,1,1,2,,,,0.0,707806466126144,352769710489998,707806463126144,,
1795830,4,17,3,89,20069,13,1,1,2,,,,0.0,707806468126144,352769710489998,707806463126144,,
1795830,4,17,3,89,20069,14,1,1,2,,,,0.0,707806469126144,352769710489998,707806463126144,,
1797333,4,17,3,111,20050,12,1,1,2,,,,0.0,707806964126144,352769713489998,707806960126144,,
1856805,1,17,3,31,23210,14,1,1,2,,,,0.0,491757938126144,352769722489998,491757933126144,,
1854662,1,17,3,31,23221,14,1,1,2,,,,0.0,491757998126144,352769725489998,491757993126144,,
1856834,1,17,3,31,23262,13,1,1,2,,,,0.0,491758097126144,352769727489998,491758092126144,,
1856803,1,17,3,31,23212,14,1,1,2,,,,0.0,491758175126144,352769729489998,491758170126144,,
1857703,1,17,3,31,21825,1,1,1,2,,,,0.0,491758191126144,352769730489998,491758190126144,491758190126144.0,
1857703,1,17,3,31,21825,14,1,1,2,,,,0.0,491758195126144,352769730489998,491758190126144,,
1852387,4,17,3,31,20101,11,1,1,2,,,,0.0,491758222126144,352769731489998,491758218126144,,
1852389,4,17,3,31,20167,12,1,1,2,,,,0.0,491758281126144,352769733489998,491758278126144,,
1852389,4,17,3,31,20167,14,1,1,2,,,,0.0,491758283126144,352769733489998,491758278126144,,
1857000,1,17,3,31,23447,11,1,1,2,,,,0.0,491758325126144,352769735489998,491758323126144,,
1857776,1,17,3,31,22048,12,1,1,2,,,,0.0,491758376126144,352769737489998,491758372126144,,
1857776,1,17,3,31,22048,13,1,1,2,,,,0.0,491758377126144,352769737489998,491758372126144,,
1857710,1,17,3,31,21939,14,1,1,2,,,,0.0,491758426126144,352769739489998,491758421126144,,
1857735,1,17,3,31,21954,1,1,1,2,,,,0.0,491758603126144,352769744489998,491758601126144,491758602126144.0,
1852329,4,17,3,31,20200,11,1,1,2,,,,0.0,491758653126144,352769746489998,491758650126144,,
1857725,1,17,3,31,21964,12,1,1,2,,,,0.0,491758685126144,352769747489998,491758682126144,,
1857868,1,17,3,31,22140,11,1,1,2,,,,0.0,491758711126144,352769748489998,491758709126144,,
1857868,1,17,3,31,22140,12,1,1,2,,,,0.0,491758712126144,352769748489998,491758709126144,,
1857868,1,17,3,31,22140,13,1,1,2,,,,0.0,491758713126144,352769748489998,491758709126144,,
1856954,1,17,3,31,23358,13,1,1,2,,,,0.0,491758804126144,352769751489998,491758799126144,,
1852475,4,17,3,31,20058,12,1,1,4,2.0,,,,942083467290487,352769567489998,942083463290487,,
1795832,4,17,3,89,20017,1,1,1,1,,4.0,0.0,0.0,942084934290487,352769568489998,942084929290487,942084929290487.0,
1853005,4,17,3,43,20004,1,1,1,2,,,,0.0,942084612290487,352769570489998,942084608290487,942084609290487.0,
1853005,4,17,3,43,20004,13,1,1,2,,,,0.0,942084615290487,352769570489998,942084608290487,,
1853005,4,17,3,43,20004,14,1,1,2,,,,0.0,942084616290487,352769570489998,942084608290487,,
1795888,4,17,3,89,20019,12,1,1,2,,,,0.0,942083882290487,352769572489998,942083878290487,,
1795904,6,17,3,89,20059,14,1,1,2,,,,0.0,942083920290487,352769575489998,942083914290487,,
1917873,4,18,4,73,20155,12,1,1,1,,3.0,0.0,0.0,942083041290487,352769577489998,942083037290487,,
1915119,4,18,4,127,20096,13,1,1,1,,7.0,94.0,0.0,942084255290487,352769580489998,942084249290487,,
1915975,4,18,4,89,20027,1,1,1,1,,4.0,0.0,0.0,942084659290487,352769581489998,942084655290487,942084655290487.0,
1915975,4,18,4,89,20027,11,1,1,1,,4.0,0.0,0.0,942084660290487,352769581489998,942084655290487,,
1857624,1,17,3,31,21769,1,1,1,3,,,,0.0,785695902290487,352769589489998,785695901290487,785695901290487.0,
1852396,4,17,3,31,20146,14,1,1,2,,,,0.0,785694368290487,352769602489998,785694358290487,,
1857739,1,17,3,31,21950,1,1,1,2,,,,0.0,785698728290487,352769603489998,785698719290487,785698719290487.0,
1857739,1,17,3,31,21950,11,3,3,2,,,,0.0,785698732290487,352769603489998,785698721290487,,
1855674,1,17,3,31,22164,12,1,1,4,2.0,,,,785695275290487,352769607489998,785695271290487,,
1857817,1,17,3,31,22064,12,1,1,2,,,,0.0,785697146290487,352769608489998,785697141290487,,
1855519,1,17,3,31,23400,14,1,1,2,,,,0.0,785694399290487,352769612489998,785694389290487,,
1837412,5,17,3,197,20030,1,1,1,2,,,,0.0,785695292290487,352769617489998,785695289290487,785695289290487.0,
1852364,4,17,3,31,20006,12,2,2,1,,2.0,0.0,0.0,785695322290487,352769620489998,785695314290487,,
1837455,4,17,3,197,20165,11,1,1,2,,,,0.0,785695427290487,352769621489998,785695423290487,,
1852446,4,17,3,31,20030,12,1,1,2,,,,0.0,785698921290487,352769623489998,785698917290487,,
1852446,4,17,3,31,20030,14,1,1,2,,,,0.0,785698923290487,352769623489998,785698917290487,,
1852454,4,17,3,31,20207,14,1,1,2,,,,0.0,785697791290487,352769624489998,785697783290487,,
1852504,4,17,3,31,20044,12,3,3,2,,,,0.0,785698349290487,352769625489998,785698340290487,,
1852401,5,17,3,31,20132,1,1,1,2,,,,0.0,785697814290487,352769626489998,785697810290487,785697810290487.0,
1852401,5,17,3,31,20132,12,1,1,2,,,,0.0,785697815290487,352769626489998,785697810290487,,
1852401,5,17,3,31,20132,13,1,1,2,,,,0.0,785697816290487,352769626489998,785697810290487,,
1852401,5,17,3,31,20132,14,1,1,2,,,,0.0,785697817290487,352769626489998,785697810290487,,
1852426,4,17,3,31,20011,1,1,1,1,,2.0,0.0,0.0,785696048290487,352769627489998,785696041290487,785696041290487.0,
1852426,4,17,3,31,20011,13,1,1,1,,2.0,0.0,0.0,785696051290487,352769627489998,785696041290487,,
1796336,4,17,3,97,20008,11,1,1,3,,,,0.0,785698940290487,352769629489998,785698938290487,,
1796336,4,17,3,97,20008,14,1,1,3,,,,0.0,785698943290487,352769629489998,785698938290487,,
1853021,4,17,3,43,20002,11,1,1,2,,,,0.0,785697204290487,352769635489998,785697200290487,,
1837573,4,17,3,197,20140,12,1,1,2,,,,0.0,785693802290487,352769638489998,785693797290487,,
1853052,4,17,3,43,20064,1,1,1,2,,,,0.0,785697919290487,352769641489998,785697917290487,785697917290487.0,
1853052,4,17,3,43,20064,14,1,1,2,,,,0.0,785697923290487,352769641489998,785697917290487,,
1852466,4,17,3,31,20092,1,1,1,2,,,,0.0,785695506290487,352769642489998,785695502290487,785695502290487.0,
1853010,5,17,3,43,20028,1,1,1,2,,,,0.0,785698983290487,352769643489998,785698977290487,785698977290487.0,
1853010,5,17,3,43,20028,13,1,1,2,,,,0.0,785698986290487,352769643489998,785698977290487,,
1797320,4,17,3,111,20200,11,1,1,1,,2.0,0.0,0.0,785694438290487,352769647489998,785694434290487,,
1796103,4,17,3,93,20014,1,1,1,3,,,,0.9,785699057290487,352769649489998,785699056290487,785699056290487.0,
1796129,4,17,3,93,20033,14,1,1,2,,,,0.0,785698400290487,352769650489998,785698391290487,,
1837518,4,17,3,197,20024,11,1,1,4,2.0,,,,785698451290487,352769652489998,785698448290487,,
1837518,4,17,3,197,20024,12,1,1,4,2.0,,,,785698452290487,352769652489998,785698448290487,,
1915891,4,18,4,89,20164,14,1,1,4,2.0,,,,785694565290487,352769653489998,785694559290487,,
1915150,4,18,4,127,20092,14,1,1,2,,,,0.0,785693831290487,352769654489998,785693824290487,,
1915993,4,18,4,89,20101,11,1,1,2,,,,0.0,785699092290487,352769656489998,785699089290487,,
1856854,1,17,3,31,23296,13,1,1,2,,,,0.0,707806652126144,352769664489998,707806643126144,,
1857043,1,17,3,31,23512,11,1,1,2,,,,0.0,707807316126144,352769665489998,707807312126144,,
1852391,4,17,3,31,20027,14,1,1,2,,,,0.0,707806693126144,352769666489998,707806685126144,,
1856994,1,17,3,31,23453,12,3,3,2,,,,0.0,707805202126144,352769668489998,707805191126144,,
1857063,1,17,3,31,23492,1,1,1,2,,,,0.0,707805535126144,352769671489998,707805531126144,707805531126144.0,
1852395,4,17,3,31,20114,11,1,1,2,,,,0.0,707805567126144,352769672489998,707805562126144,,
1857778,1,17,3,31,22046,1,1,1,2,,,,0.0,707806754126144,352769674489998,707806749126144,707806749126144.0,
1857101,1,17,3,31,23562,12,1,1,2,,,,0.0,707807335126144,352769675489998,707807332126144,,
1857103,1,17,3,31,23560,11,1,1,2,,,,0.0,707805834126144,352769676489998,707805825126144,,
1857070,1,17,3,31,23539,12,1,1,2,,,,0.0,707807089126144,352769677489998,707807077126144,,
1857750,1,17,3,31,22020,14,1,1,2,,,,0.0,707806792126144,352769678489998,707806780126144,,
1857806,1,17,3,31,22075,12,1,1,2,,,,0.0,707805312126144,352769680489998,707805304126144,,
1857819,1,17,3,31,22062,11,1,1,2,,,,0.0,707805598126144,352769681489998,707805595126144,,
1857819,1,17,3,31,22062,12,1,1,2,,,,0.0,707805599126144,352769681489998,707805595126144,,
1856944,1,17,3,31,23368,1,1,1,2,,,,0.0,707805393126144,352769683489998,707805385126144,707805387126144.0,
1856944,1,17,3,31,23368,12,3,3,2,,,,0.0,707805397126144,352769683489998,707805387126144,,
1852384,4,17,3,31,20155,1,1,1,2,,,,0.0,707806863126144,352769684489998,707806856126144,707806856126144.0,
1852384,4,17,3,31,20155,11,1,1,2,,,,0.0,707806864126144,352769684489998,707806856126144,,
1852384,4,17,3,31,20155,13,1,1,2,,,,0.0,707806866126144,352769684489998,707806856126144,,
1855295,1,17,3,31,24545,14,1,1,2,,,,0.0,707805858126144,352769686489998,707805853126144,,
1852348,4,17,3,31,20149,13,1,1,2,,,,0.0,707805647126144,352769689489998,707805640126144,,
1852460,4,17,3,31,20001,11,1,1,1,,3.0,0.0,0.0,707807354126144,352769691489998,707807349126144,,
1852411,4,17,3,31,20032,12,1,1,2,,,,0.0,707807395126144,352769693489998,707807388126144,,
1469863,5,55,5,59,20261,1,1,1,2,,,,0.0,478152664489998,923462,478152662489998,478152662489998.0,
1469732,5,55,5,59,20053,11,1,1,2,,,,0.0,707806320126144,923571,707806316126144,,
1469784,5,55,5,59,20076,1,1,1,2,,,,0.0,785696356290487,923575,785696352290487,785696352290487.0,
1469919,4,55,5,59,20011,14,1,1,2,,,,0.0,505940848126144,923671,505940842126144,,
1468979,1,55,5,59,22118,11,1,1,2,,,,0.0,491757787126144,923672,491757784126144,,
1469468,1,55,5,59,22287,12,1,1,2,,,,0.0,491757834126144,923674,491757831126144,,
1468139,1,55,5,59,21698,14,1,1,2,,,,0.0,491757877126144,923677,491757872126144,,
1469153,1,55,5,59,22205,1,1,1,4,2.0,,,,707807272126144,923686,707807270126144,707807270126144.0,
1469153,1,55,5,59,22205,14,1,1,4,2.0,,,,707807276126144,923686,707807270126144,,
1467836,1,55,5,59,21546,14,1,1,1,,3.0,0.0,0.0,707804910126144,923687,707804901126144,,
1469478,1,55,5,59,22292,1,1,1,2,,,,0.0,785694652290487,923693,785694646290487,785694646290487.0,
1468095,1,55,5,59,21676,13,1,1,2,,,,0.0,785695632290487,923696,785695627290487,,
1468095,1,55,5,59,21676,14,1,1,2,,,,0.0,785695633290487,923696,785695627290487,,
1468181,1,55,5,59,21719,11,1,1,2,,,,0.0,785692977290487,923697,785692974290487,,
1469103,1,55,5,59,22180,1,1,1,2,,,,0.0,785697286290487,923699,785697279290487,785697279290487.0,
1469838,5,55,5,59,20025,12,1,1,1,,2.0,0.0,0.3,942084738290487,924013,942084734290487,,
1469921,4,55,5,59,20278,13,1,1,3,,,,0.0,1092694705290487,924125,1092686756290487,,
1469921,4,55,5,59,20278,12,1,1,3,,,,0.0,1092693955290487,924125,1092686756290487,,
1468101,1,55,5,59,21679,11,1,1,2,,,,0.0,942083813290487,924131,942083808290487,,
1468333,1,55,5,59,21795,1,1,1,2,,,,0.0,942083528290487,924132,942083523290487,942083523290487.0,
1468333,1,55,5,59,21795,11,1,1,2,,,,0.0,942083529290487,924132,942083523290487,,
1469307,1,55,5,59,22221,1,1,1,2,,,,0.0,942163483290487,924136,942163480290487,942163480290487.0,
1467748,1,55,5,59,21502,12,1,1,2,,,,0.0,1287172462290487,924142,1287172455290487,,
1467826,1,55,5,59,21541,11,1,1,2,,,,0.0,1287177477290487,924143,1287177472290487,,
1468516,1,55,5,59,21886,1,1,1,2,,,,0.0,1287174810290487,924144,1287174806290487,1287174806290487.0,
1468516,1,55,5,59,21886,13,1,1,2,,,,0.0,1287174812290487,924144,1287174806290487,,
1856807,1,17,3,31,23208,1,1,1,2,,,,0.0,785696436290487,352769387489998,785696431290487,785696431290487.0,
1856807,1,17,3,31,23208,12,1,1,2,,,,0.0,785696438290487,352769387489998,785696431290487,,
1856813,1,17,3,31,23202,11,1,1,2,,,,0.0,785698476290487,352769390489998,785698468290487,,
1857700,1,17,3,31,21828,11,1,1,2,,,,0.0,785693935290487,352769394489998,785693924290487,,
1852382,4,17,3,31,20041,11,1,1,2,,,,2.0,1287853647290487,352769396489998,1287853644290487,,
1852382,4,17,3,31,20041,12,1,1,2,,,,2.0,1287853648290487,352769396489998,1287853644290487,,
1857643,1,17,3,31,21750,12,1,1,2,,,,0.0,785696480290487,352769402489998,785696475290487,,
1857076,1,17,3,31,23533,14,1,1,2,,,,0.0,785694012290487,352769403489998,785694002290487,,
1855668,1,17,3,31,22170,14,1,1,2,,,,0.0,785697427290487,352769404489998,785697414290487,,
1857120,1,17,3,31,23543,13,1,1,2,,,,0.0,785694759290487,352769407489998,785694754290487,,
1852476,4,17,3,31,20031,11,1,1,2,,,,0.0,1287856313290487,352769408489998,1287855264290487,,
1858016,1,17,3,31,22316,13,1,1,2,,,,0.0,785694042290487,352769410489998,785694037290487,,
1855302,1,17,3,31,24538,1,1,1,2,,,,0.0,785696524290487,352769412489998,785696522290487,785696522290487.0,
1852398,4,17,3,31,20104,14,1,1,2,,,,0.0,1287852805290487,352769413489998,1287852796290487,,
1852360,4,17,3,31,20143,11,1,1,2,,,,0.0,1287852609290487,352769414489998,1287852606290487,,
1852360,4,17,3,31,20143,14,1,1,2,,,,0.0,1287852612290487,352769414489998,1287852606290487,,
1837462,4,17,3,197,20107,12,1,1,2,,,,0.0,1287856304290487,352769417489998,1287855254290487,,
1796366,4,17,3,97,20202,13,1,1,2,,,,0.0,1287854248290487,352769420489998,1287854242290487,,
1796349,4,17,3,97,20068,14,1,1,2,,,,0.0,1287852391290487,352769422489998,1287852383290487,,
1852368,4,17,3,31,20079,14,1,1,2,,,,0.0,1287852432290487,352769423489998,1287852424290487,,
1852455,4,17,3,31,20123,1,1,1,1,,7.0,345.0,0.0,1287853831290487,352769424489998,1287853826290487,1287853826290487.0,
1853004,4,17,3,43,20036,12,1,1,1,,0.0,0.0,0.0,1287852884290487,352769425489998,1287852878290487,,
1795876,4,17,3,89,20006,11,1,1,2,,,,0.0,1287853889290487,352769426489998,1287853886290487,,
1852435,4,17,3,31,20141,11,1,1,2,,,,0.0,1287852642290487,352769430489998,1287852636290487,,
1797324,8,17,3,111,20114,13,1,1,2,,,,0.0,1287855511290487,352769431489998,1287855261290487,,
1796323,4,17,3,97,20010,11,1,1,2,,,,0.0,1287853285290487,352769432489998,1287853279290487,,
1853000,4,17,3,43,20027,1,1,1,2,,,,0.0,1287853947290487,352769434489998,1287853945290487,1287853945290487.0,
1853027,4,17,3,43,20053,14,1,1,4,2.0,,,,1287854083290487,352769437489998,1287854077290487,,
1853041,9,17,3,43,20005,12,1,1,2,,,,0.0,1287853060290487,352769438489998,1287853054290487,,
1837539,4,17,3,197,20162,1,1,1,2,,,,0.0,1287853090290487,352769439489998,1287853086290487,1287853087290487.0,
